O	 D	 AMOEBA	 FlowValue
43	96	0	-1.06706645
50	146	0	0.757011105
63	72	0	-0.038653777
72	123	0	-0.574210832
145	91	0	-0.017646187
122	142	0	0.17659938
22	20	0	5.087859128
79	45	0	-2.42645028
27	91	0	0.153648376
17	33	0	-0.498530494
128	44	0	-0.975780084
6	77	0	0.538544845
120	33	0	1.667843574
123	60	0	0.460624144
55	69	0	-1.508600848
95	50	0	-0.054479462
132	72	0	0.009906278
99	55	0	-0.616389664
135	45	0	5.760413377
80	43	0	-1.378576558
124	21	0	-0.216766524
89	109	0	-5.549250537
90	101	0	-0.126905691
53	31	0	0.964735312
110	45	0	0.134835485
39	28	0	-5.208083063
149	113	0	0.545840783
102	126	0	-0.49704571
26	51	0	0.063279892
51	41	0	-1.382788031
90	20	0	-0.503260766
143	2	0	9.739495325
2	40	0	0.213430453
4	145	0	-0.118939256
5	45	0	0.430216793
61	64	0	-0.178598956
27	80	0	1.00642707
119	131	0	-0.20817015
55	45	0	-0.079738919
116	45	0	-0.181802359
118	61	0	1.879433151
141	121	0	0.072739082
70	33	0	-2.134346721
1	145	0	0.081026236
97	133	0	4.187122154
8	125	0	-0.254158553
104	49	0	0.227034047
124	44	0	-0.802218815
107	44	0	2.273498583
39	21	0	0.274928857
95	72	0	0.692665562
29	31	0	0.105757283
43	51	0	0
90	31	0	-0.033121978
9	83	0	-2.225224832
40	43	0	1.8540118
113	103	0	-4.648610833
62	40	0	-3.243578042
87	32	0	0.495840312
29	15	0	0.292618872
63	11	0	1.353552049
11	17	0	0.15587514
50	44	0	0.262333636
124	43	0	-0.21254239
87	145	0	0.641925236
118	125	0	1.791391979
110	114	0	2.294815092
149	131	0	0.066510095
71	44	0	-0.192403684
46	64	0	0.37653158
36	126	0	-0.474469733
29	91	0	0.268941821
148	77	0	0.269554672
4	135	0	-0.146984761
5	31	0	0.067787296
27	46	0	0.653354899
29	137	0	-0.269453974
123	82	0	-0.490279571
87	72	0	-0.081995683
128	49	0	0.159966584
48	112	0	0.932922877
116	51	0	0.629150137
50	84	0	0.223877756
144	145	0	0.123473134
35	15	0	0.10260089
3	86	0	1.557839728
95	41	0	-0.498113232
29	96	0	4.147345847
144	32	0	-0.028612191
48	21	0	1.319431039
48	17	0	0.118764867
29	17	0	-0.096200319
125	29	0	-0.52444269
143	25	0	-0.618269739
2	53	0	0.742326252
133	83	0	1.837201902
27	39	0	0.85266899
138	110	0	0.73056263
109	84	0	-0.651768331
55	56	0	-0.041326723
113	17	0	-0.069110568
45	2	0	0.560287984
119	31	0	-0.370249766
67	45	0	-1.755222648
144	136	0	0.119392589
149	36	0	0.058397483
23	128	0	0.266595922
99	83	0	0.453941987
28	77	0	0.356584699
29	121	0	-0.592953084
68	52	0	15.40559128
36	29	0	-3.604527818
46	82	0	0.280208828
30	51	0	0.488160444
143	102	0	1.949196719
19	44	0	0.349618042
6	145	0	0.392305712
27	60	0	0.936759943
101	29	0	0.565115986
1	44	0	1.169327422
23	40	0	-0.058300844
45	123	0	0.033133784
66	128	0	1.689872644
89	33	0	1.262234974
75	82	0	2.278078336
149	45	0	0.129587638
43	45	0	0
33	119	0	-1.214835702
137	49	0	0.072752167
122	10	0	0.208513076
98	51	0	-2.314902294
108	41	0	-0.100411902
145	49	0	-0.19598146
24	40	0	-1.949481666
98	115	0	-2.113629464
104	126	0	0.108358267
123	121	0	0.150473425
52	43	0	0.58131894
23	33	0	-0.15066251
28	44	0	-0.211449773
84	49	0	-0.10286467
31	33	0	0.419266998
146	55	0	-0.532536697
92	49	0	1.233183835
40	55	0	-0.23918585
149	54	0	0.132919875
45	133	0	0.031555877
29	75	0	0.456626163
32	134	0	1.006691162
90	75	0	-1.066661937
71	31	0	0.017747793
150	31	0	0.32507419
7	73	0	0.525941006
11	138	0	0.932493567
140	33	0	-0.035893194
52	131	0	0.365294993
108	32	0	0.244154483
150	142	0	0.729635466
6	131	0	0.989670191
118	73	0	0.433867055
123	126	0	-0.274615308
141	62	0	0.060152807
52	50	0	-0.066226179
23	62	0	0.600204064
136	77	0	-0.089744579
45	109	0	0.770387676
66	146	0	0.417094926
32	46	0	0.314146434
89	51	0	-0.260322515
35	43	0	-0.093528229
149	63	0	0.013646098
117	48	0	-8.277286216
136	6	0	0.813070772
63	84	0	-0.171687697
139	121	0	1.296309225
124	70	0	11.00617964
89	92	0	-5.364634868
90	82	0	3.01012554
71	20	0	-0.161797726
2	102	0	0.241586647
11	131	0	-2.679683968
103	82	0	-2.312234569
125	33	0	-2.202068636
108	31	0	0.164308212
84	126	0	-0.073642505
5	126	0	-3.790029359
34	83	0	-0.141489459
96	83	0	-0.587755068
149	75	0	0.145181278
43	131	0	2.078390021
6	21	0	-1.0884178
46	140	0	0.30849459
13	125	0	0.214490518
75	121	0	-3.274084419
4	75	0	0.181006854
11	51	0	0.299867022
135	117	0	-2.680349485
29	93	0	1.109101272
85	32	0	-0.197089777
140	64	0	-0.524608683
36	49	0	0.225935657
148	128	0	0.054900349
137	36	0	-1.935786813
122	39	0	0.070923703
103	75	0	6.247610227
52	145	0	0.057359677
19	72	0	0.061905786
148	119	0	-0.119998421
119	75	0	-2.03572689
35	72	0	0.0323329
74	21	0	2.471618932
116	101	0	0.130225476
6	12	0	12.73823825
136	123	0	-0.052165138
45	95	0	-0.096559572
142	49	0	-2.56865433
40	44	0	0.334821619
7	39	0	4.628882601
34	131	0	-0.923069073
58	13	0	-2.572722901
150	32	0	0.199890789
44	40	0	1.16918064
137	45	0	0.203745346
125	51	0	-0.048443007
46	142	0	0.239701783
148	126	0	-0.034131829
27	17	0	0.076087379
116	121	0	0.143118899
3	24	0	1.373441256
60	95	0	-0.602183129
27	44	0	0.29533145
136	98	0	0.917101015
32	51	0	0.392876691
57	45	0	0.76070629
149	31	0	0.142200495
150	72	0	-0.07135761
8	60	0	-0.263617382
145	133	0	0.055498376
93	50	0	-0.101761136
138	72	0	0.125142985
78	83	0	1.42412729
27	121	0	0.13819991
122	41	0	0.072009668
103	121	0	2.098846869
143	72	0	-0.040718549
20	72	0	-0.013735769
4	73	0	0.20457363
13	23	0	0.229406578
55	107	0	1.130835115
9	130	0	9.300545068
138	142	0	8.66475509
32	74	0	-2.289444573
53	49	0	0.112116839
78	43	0	-5.916821604
135	96	0	21.57038879
29	40	0	-0.045497705
69	145	0	-1.390446911
143	32	0	-0.323178491
92	131	0	-1.323642509
150	50	0	0.253466412
79	72	0	-0.261711926
27	126	0	-1.236630673
5	80	0	0.119823961
45	57	0	0.228238635
52	29	0	0.039494713
108	146	0	0.3568375
77	51	0	-0.283190421
116	114	0	0.426780928
49	143	0	-14.87058836
13	97	0	0.112417745
89	16	0	-12.20341246
74	145	0	-0.122628799
22	145	0	-10.33972441
99	107	0	-1.423139822
29	33	0	0.438650107
140	100	0	0.435462961
54	43	0	0.154125425
44	21	0	-0.862876002
137	64	0	-0.350651858
106	145	0	-0.520405982
148	11	0	0.044056683
45	50	0	0.097114334
10	20	0	-0.759981421
138	33	0	-0.308780603
49	55	0	-0.265292412
106	32	0	-0.565278149
39	137	0	1.316727617
108	137	0	0.951595506
146	33	0	2.062593139
55	121	0	0.457340802
23	80	0	0.256933625
45	30	0	0.02295133
50	31	0	0.399272033
57	64	0	-1.760266709
149	101	0	0.053694001
63	126	0	-0.094063253
104	101	0	-0.022276855
16	17	0	-0.55758841
90	56	0	1.257082677
115	48	0	-0.938630803
98	72	0	-0.236665053
103	100	0	0.321708085
81	17	0	0.566651979
45	43	0	-0.091802137
138	40	0	-0.082844128
123	33	0	0.491093605
87	31	0	0.235938733
108	128	0	0.215489384
116	64	0	1.079768
136	30	0	0.416832596
28	20	0	0.102272176
1	62	0	0.490666828
135	79	0	-3.85108991
29	51	0	-0.037305943
79	39	0	-0.676669399
138	64	0	0.090261673
122	77	0	0.062235785
123	73	0	0.187420598
52	123	0	0.057974687
45	36	0	0.030805327
123	38	0	0.575341844
116	79	0	-1.308274051
99	49	0	-0.203050717
63	31	0	0.217588633
141	77	0	0.177330693
124	31	0	0.581417984
4	4	0	1.238472075
46	44	0	0.01877079
19	10	0	-0.141600718
22	21	0	-0.112103356
79	44	0	-2.374969812
66	51	0	0.183287
34	40	0	3.390681737
128	45	0	-0.08252499
19	123	0	-0.239710137
148	32	0	0.012829445
147	73	0	-0.279632843
13	52	0	-0.337882687
146	10	0	-1.050998659
38	4	0	-3.065578274
96	27	0	-0.125063596
104	133	0	0.107153171
96	138	0	0.198908861
149	112	0	-0.232398347
53	33	0	-0.152239309
100	31	0	0.244804565
137	19	0	1.826421073
46	55	0	-0.696536117
27	82	0	0.208342871
145	83	0	0.092217595
36	73	0	1.616825921
4	146	0	0.153454749
51	89	0	-1.962991386
52	73	0	-0.197070657
19	128	0	0.184053978
111	51	0	-0.460399597
59	41	0	-0.285160839
82	138	0	2.030158079
102	73	0	0.365320117
123	52	0	0.230266824
13	45	0	0.003178023
38	63	0	1.958267647
39	135	0	-0.298827322
4	123	0	0.037781707
8	126	0	0.143574306
136	51	0	0.820955058
28	97	0	0.186813668
104	50	0	-0.032060748
25	15	0	-0.851029037
144	51	0	0.09982086
39	20	0	0.161277231
149	121	0	-0.039918638
150	121	0	-0.408219143
51	49	0	0.836696043
145	84	0	0.148589807
1	17	0	0.025128128
2	32	0	0.042916365
137	101	0	0.164186203
52	80	0	0.629514639
108	85	0	-0.368895978
39	4	0	0.074453301
20	121	0	0.56245962
31	123	0	0.129191941
134	1	0	-1.077065578
110	128	0	-0.491587334
149	17	0	0.036347596
2	122	0	0.193057159
8	101	0	-0.216456176
63	10	0	0.177775695
50	45	0	0.209362462
68	45	0	3.228561506
72	2	0	-1.096271205
1	26	0	0.423447497
115	100	0	-0.061208775
46	65	0	0.784033806
104	72	0	0.512727773
128	131	0	0.85488892
55	141	0	-1.387362807
19	75	0	0.512626989
98	103	0	-4.087898744
27	33	0	0.105925372
52	95	0	0.172850645
19	142	0	0.661422225
25	123	0	0.86719883
19	40	0	-0.184852134
32	3	0	1.156602313
13	95	0	0.061949275
144	146	0	0.043366179
55	83	0	-0.144281969
149	26	0	0.026297506
43	62	0	0.178886856
136	33	0	-0.088676594
63	51	0	0.065412783
48	131	0	0.982683483
144	33	0	0.008250084
2	131	0	-0.322798162
39	10	0	0.260901438
27	137	0	0.367340628
46	72	0	-0.004136928
104	79	0	-0.068631459
108	52	0	-0.700273146
55	138	0	0.458441587
2	50	0	0.18973111
104	51	0	-0.192151981
118	101	0	0.143832643
101	19	0	-2.024777587
87	64	0	1.007507307
56	33	0	-0.293232527
3	49	0	0.419802731
66	21	0	0.730344244
146	110	0	1.819607256
149	35	0	0.641562858
132	45	0	0.116894407
23	131	0	-0.075579275
99	82	0	0.689039255
136	40	0	-0.148696499
45	146	0	-0.046747687
28	78	0	0.501309162
122	145	0	0.011930519
1	20	0	-0.094119715
106	46	0	-1.501327282
100	51	0	0.019036469
46	83	0	0.2481622
128	145	0	1.19540688
55	131	0	0.470643624
148	92	0	0.287492843
31	138	0	-0.398359855
133	91	0	2.774777755
66	110	0	-0.821348783
52	45	0	0.091206609
108	66	0	-0.255609297
23	43	0	0.073244072
6	33	0	-0.827767141
45	122	0	-0.125899897
13	81	0	0.452233451
144	128	0	0.073463156
146	105	0	-7.633738443
38	91	0	0.454916244
96	62	0	-0.250970446
4	95	0	0.437415966
63	33	0	-1.141809385
32	128	0	-0.36075267
124	49	0	0.180595022
144	31	0	0.02333951
53	123	0	0.921154783
54	123	0	0.015370862
57	120	0	-1.27600405
39	56	0	0.330761401
133	51	0	1.175831685
26	31	0	0.202536987
46	90	0	1.46130343
122	11	0	-0.100212749
112	45	0	0.394865883
138	17	0	0.114653828
122	122	0	0.507827003
23	32	0	0.08038677
28	45	0	0.480587256
31	32	0	-0.201953284
89	41	0	0.750139776
74	72	0	-0.082235307
40	56	0	-0.567332159
131	45	0	1.173857099
60	43	0	-4.225697902
23	145	0	0.046253508
8	1	0	0.251759826
45	132	0	0.403313771
121	51	0	-1.015606853
104	21	0	1.009410803
124	72	0	-0.032145899
72	62	0	1.018520146
93	45	0	0.420435924
39	49	0	0.011686321
115	64	0	-0.40556515
7	72	0	0.233515957
123	128	0	-0.176685245
126	143	0	20.39022546
55	145	0	0.771502559
2	31	0	-0.061346822
17	62	0	2.723031165
6	128	0	2.119128237
45	144	0	-2.370170883
52	51	0	-0.150789968
50	121	0	1.198358081
132	26	0	-0.519616893
28	91	0	-1.372792803
53	77	0	0.818786965
39	46	0	-0.475032203
48	62	0	0.745416559
122	29	0	0.029664187
83	128	0	5.818688092
128	17	0	0.29006998
35	66	0	0.195390779
128	21	0	-1.627001611
55	31	0	0.038888873
3	45	0	0.139961226
116	31	0	-0.038421705
45	101	0	-0.009996772
84	64	0	0.62216596
50	112	0	2.109996595
71	127	0	-4.343500206
22	138	0	0.495755418
28	82	0	-0.272639307
2	126	0	0.913407525
148	129	0	0.251940314
150	46	0	1.200826532
118	41	0	-3.312154178
83	121	0	0.465029175
128	125	0	-0.987740721
112	82	0	0.451880603
2	17	0	0.035555174
148	112	0	0.213547172
81	51	0	-0.153472314
27	27	0	0.927493735
138	10	0	0.323071063
35	75	0	-0.0561778
126	131	0	1.293604978
115	62	0	-0.057155722
102	17	0	0.175024371
3	83	0	1.215600012
112	40	0	0.039512288
40	45	0	0.315127598
39	79	0	-0.169570887
4	51	0	0.191062194
9	136	0	3.514396016
63	69	0	-0.46617254
29	85	0	0.792745149
140	120	0	1.720336336
34	128	0	-2.520777599
144	123	0	0.043678954
145	131	0	0.515676232
1	73	0	-0.167836019
2	121	0	0.710379845
150	33	0	-0.010978443
122	47	0	-0.025270243
33	131	0	0.488458908
125	50	0	-0.274813965
17	73	0	0.603705828
143	66	0	-3.234010915
19	80	0	0.233139705
149	59	0	0.320469289
122	140	0	1.263421749
101	57	0	8.221025654
13	29	0	0.055046501
141	40	0	-0.249298993
126	51	0	0.137803009
20	49	0	-0.463003664
116	109	0	0.524911385
6	4	0	-4.126551812
28	49	0	0.242007356
53	55	0	1.823814882
149	73	0	0.004234416
80	123	0	-0.394828276
68	31	0	0.759904863
16	45	0	0.929142333
90	44	0	-0.783436587
1	66	0	-0.31451128
147	31	0	0.108877124
46	121	0	0.07058381
104	128	0	0.053376943
13	133	0	0.025708136
143	75	0	-0.070747705
112	64	0	1.340702055
81	45	0	2.473023904
45	63	0	0.08638164
123	29	0	-0.110756072
141	33	0	-0.111503898
45	80	0	-0.108958755
28	8	0	1.524226129
138	143	0	0.902547733
32	75	0	-0.52728352
13	103	0	-0.281234635
149	82	0	0.126806227
150	64	0	-0.80229506
99	101	0	0.02812741
63	75	0	0.25283841
46	17	0	0.057194892
36	83	0	4.197973491
150	51	0	0.048302653
61	33	0	-2.480570538
138	84	0	-0.082287657
122	49	0	0.368752824
23	64	0	0.060496073
35	145	0	-0.084375599
108	62	0	0.740580768
45	56	0	-0.526810193
31	101	0	0.462868685
25	52	0	1.967935518
99	29	0	1.351906933
136	17	0	-0.268672323
45	73	0	0.003350553
50	20	0	0.037448178
1	35	0	0.866900844
39	122	0	0.770202669
149	91	0	0.24092479
29	32	0	0.054891777
72	72	0	0.269266124
143	40	0	3.631131517
147	45	0	1.116224701
134	110	0	-1.136513643
83	21	0	-1.516259926
88	72	0	-0.228612939
46	63	0	0.011260163
145	7	0	0.371764256
19	103	0	-0.124096047
148	20	0	0.187985536
98	33	0	-1.609373502
45	49	0	0.105065677
10	21	0	-4.923045398
72	145	0	-0.14950512
35	103	0	0.09519612
146	30	0	-0.466624072
55	120	0	-0.23406875
60	101	0	-0.155859419
149	100	0	0.018938736
48	121	0	-0.278205648
11	79	0	-0.316656309
72	79	0	-0.300228568
39	31	0	0.047884599
61	51	0	-0.564514476
137	72	0	0.27194747
80	84	0	1.428423324
122	132	0	-0.021127239
123	32	0	0.180638833
136	31	0	0.457134183
63	17	0	-0.188613837
28	21	0	0.036970077
102	52	0	-8.502235408
140	132	0	2.853848154
90	145	0	-2.878702643
74	128	0	6.885675408
95	95	0	4.143871175
26	47	0	0.243163507
135	78	0	-8.063408807
46	42	0	0.17127804
104	109	0	-0.258155731
33	55	0	0.801669371
112	29	0	0.052611284
58	41	0	-0.320560414
123	72	0	0.330011418
148	26	0	0.111283252
80	133	0	0.145805863
6	72	0	1.811900347
123	57	0	0.675179632
146	16	0	1.087710234
55	78	0	1.081302196
39	144	0	1.373656691
149	5	0	0.021843936
116	72	0	0.026962138
48	101	0	0.462260053
82	40	0	1.676218327
102	47	0	1.195402459
150	108	0	1.337171357
100	17	0	-0.113797414
28	131	0	-0.457176731
124	143	0	1.86174919
23	133	0	0.347439367
66	48	0	4.026159
15	121	0	-0.737019341
148	33	0	0.1479705
11	8	0	-1.511917836
13	51	0	0.032541889
141	126	0	-0.171468049
146	11	0	-0.124063784
3	101	0	0.203996256
50	56	0	0.695944156
53	29	0	2.991217109
129	114	0	3.204801391
150	103	0	0.494340226
26	49	0	0.467815009
2	38	0	0.07541535
22	45	0	1.401222712
9	40	0	-0.484779397
91	49	0	-0.552998431
19	131	0	0.02246589
148	40	0	-0.045489202
45	21	0	0.123052158
13	44	0	-0.012831213
107	145	0	3.285668756
132	49	0	0.135157946
122	133	0	-0.129880691
32	101	0	0.043017156
144	52	0	-0.164128452
71	60	0	0.893850329
72	40	0	-0.971542267
150	126	0	0.130235571
28	145	0	0.123996096
2	33	0	0.22627789
5	20	0	-0.171661885
27	43	0	0.554677542
138	122	0	0.112404194
122	103	0	-0.430736516
123	95	0	0.394708435
141	31	0	0.557285851
112	145	0	0.011755288
59	33	0	-0.974655812
23	31	0	0.056829952
84	31	0	0.007024785
54	25	0	-0.421367182
96	42	0	-1.380805031
149	16	0	0.22819428
8	102	0	0.251049592
134	145	0	0.140223875
29	101	0	0.021240601
2	137	0	0.156050967
117	73	0	0.189646155
43	73	0	0.096373462
7	103	0	-0.40742471
104	73	0	0.059731108
17	121	0	0.162607099
19	32	0	0.035842372
93	121	0	-0.276601872
149	51	0	0.036057983
97	126	0	6.40560362
98	100	0	0.429125743
29	109	0	-0.234786442
138	101	0	0.111564737
123	84	0	0.355273035
128	51	0	-0.100598583
19	145	0	0.006874412
148	62	0	0.347240402
6	52	0	1.829747553
82	125	0	0.374858792
45	7	0	-0.149210689
122	105	0	0.25329566
47	61	0	-2.098342583
35	49	0	-0.111906661
90	109	0	1.34459323
55	82	0	0.730019424
96	33	0	-0.891668285
43	49	0	0.371396872
8	109	0	-0.141889645
29	126	0	0.69739485
54	110	0	0.676164532
146	135	0	-5.2414451
149	138	0	0.033638748
46	73	0	0.265548157
36	103	0	0.196468716
2	51	0	-0.019444752
4	10	0	-0.114542554
29	128	0	0.127514644
123	109	0	-0.099695406
141	17	0	0.352210416
55	58	0	2.784510182
23	45	0	-0.011204408
84	45	0	0.636169186
50	77	0	-0.893933571
13	87	0	0.17022191
38	33	0	0.731779521
134	131	0	-0.381881618
45	145	0	0.422719029
72	49	0	-1.117306432
71	43	0	1.070496847
39	2	0	0.06634077
147	40	0	0.645349572
101	138	0	-0.486977668
46	80	0	0.04629182
140	45	0	-0.046267702
23	72	0	0.202723259
128	146	0	0.082413358
93	75	0	-0.173338358
106	126	0	2.749956347
9	68	0	15.3136914
47	51	0	-0.427768044
54	131	0	0.480431297
55	51	0	-0.147423552
45	121	0	-0.171468454
49	126	0	-0.048370123
13	80	0	0.014383572
149	43	0	0.013811809
132	21	0	-0.060120094
45	138	0	-0.023659756
139	77	0	4.18633667
14	17	0	-0.374538202
71	32	0	0.034966987
1	108	0	-3.003995205
133	50	0	-0.210644687
69	45	0	-3.849378478
46	91	0	0.052315942
123	138	0	0.076353506
125	45	0	-0.681252197
108	43	0	-0.088984137
71	84	0	0.955339284
2	5	0	0.141355628
148	100	0	0.022440073
100	138	0	2.634289809
137	128	0	-0.542454819
138	30	0	-0.696696959
29	146	0	-0.06112428
123	123	0	0.082540593
3	62	0	0.281157068
59	77	0	0.747925245
136	72	0	-0.025428509
13	73	0	0
149	52	0	-0.193233714
63	41	0	-0.045238098
90	73	0	-12.17692075
1	101	0	0.219081913
39	48	0	-1.56431226
26	103	0	1.439157029
123	131	0	0.040437097
118	79	0	4.154302178
138	25	0	0.013657998
49	31	0	-0.048447454
89	128	0	-0.468317271
35	92	0	-4.210268579
123	22	0	0.365084495
128	31	0	0.058646571
144	126	0	0.021748772
40	145	0	0.051351111
136	79	0	5.1328507
66	144	0	-4.006852367
89	49	0	-0.290492064
35	45	0	0.054504186
99	72	0	-0.084333691
7	51	0	-0.074643788
11	52	0	1.152832709
125	121	0	1.551430679
36	52	0	-31.24900538
115	72	0	-0.59412239
150	20	0	0.190857743
7	64	0	0.566772463
46	101	0	0.036487242
41	80	0	-1.133266626
150	135	0	0.086142213
134	77	0	0.685763045
9	30	0	34.38955587
31	128	0	-0.63951371
55	30	0	0.273670664
3	44	0	0.226036399
23	49	0	0.149363312
6	11	0	-0.219074744
45	100	0	-0.110893394
28	60	0	1.117826979
31	17	0	-0.405413313
38	77	0	1.813696581
21	11	0	-0.929929052
8	48	0	0.087728077
28	83	0	0.133782902
11	45	0	0.015279053
144	5	0	0.164922283
36	51	0	-1.349804828
93	62	0	0.527862853
39	38	0	-0.169239366
133	45	0	1.087873481
44	51	0	-0.115040666
122	37	0	0.138512066
123	145	0	0.471429666
27	62	0	0.391840251
35	74	0	1.219609134
91	121	0	0.605625078
23	78	0	0.162066928
84	72	0	0.530478564
139	24	0	1.122150216
32	62	0	-0.128457838
31	30	0	0.811507364
53	45	0	0.647599591
127	106	0	-7.657162392
75	112	0	-6.255939685
21	20	0	-0.548198906
149	103	0	0.098406804
8	55	0	-0.10624359
7	33	0	0.407168966
29	84	0	-0.025106719
33	17	0	0.158020359
1	72	0	0.138687399
78	78	0	6.047996062
118	33	0	-0.149283494
137	83	0	0.02304143
48	45	0	0.538741055
122	44	0	0.129649764
17	72	0	0.619477766
143	77	0	-0.069287573
76	32	0	7.183533451
13	26	0	0.022249854
150	145	0	-0.010953769
118	80	0	-0.05806254
21	21	0	4.710709322
12	146	0	-1.215440609
13	28	0	0.050572614
113	45	0	-1.535506681
96	99	0	0.870133268
23	71	0	0.772182974
138	133	0	0.370277379
13	109	0	0.111485873
149	72	0	0.067682372
150	78	0	3.070458923
11	91	0	-0.618957887
90	45	0	0.743823312
145	123	0	0.070541597
59	128	0	0.166901077
44	33	0	0.906427825
27	123	0	-0.038150174
10	145	0	-0.226808913
46	126	0	0.03803141
86	17	0	-6.300749029
71	146	0	0.201896579
58	133	0	1.4281066
41	75	0	4.424258532
101	33	0	-0.901683256
13	21	0	0.078183237
141	32	0	-1.514605037
91	119	0	4.723960669
146	45	0	-0.302131996
19	33	0	-0.296265583
106	79	0	5.660702603
90	133	0	0.621325346
84	137	0	-1.643975142
8	37	0	0.116830897
118	128	0	1.181599983
104	121	0	-0.207809386
73	84	0	-4.08484651
2	72	0	-0.027036021
61	32	0	0.222488508
26	66	0	-0.860845327
66	45	0	-0.85918607
122	62	0	-0.425741791
80	145	0	-0.041854268
45	55	0	-0.039289954
12	128	0	-0.467083461
52	31	0	0.118432513
45	72	0	0.073389932
50	21	0	0.251247368
110	75	0	1.389757642
93	145	0	0.276615021
8	44	0	0.307071096
100	101	0	0.137567477
63	115	0	-3.655192387
46	25	0	0.003988257
11	73	0	1.125331108
72	73	0	-1.770992346
1	83	0	0.138903053
115	45	0	0.318666545
9	51	0	1.144788256
15	109	0	-0.473048795
134	32	0	0.045694417
23	21	0	0.147905499
146	31	0	-0.044205162
149	44	0	0.147863078
28	31	0	0.03786197
143	131	0	0.549825517
114	49	0	0.941138684
115	133	0	1.288902252
2	79	0	-0.401428868
63	120	0	-0.075008424
46	32	0	-0.134464386
29	56	0	-0.09063464
103	17	0	-0.574352083
53	128	0	-0.361498702
83	29	0	-11.80455591
145	19	0	0.865064633
52	126	0	0.314760795
17	52	0	-5.509912785
80	143	0	3.34399525
45	41	0	-0.075638459
10	29	0	-5.977768537
87	25	0	0.079048954
1	131	0	0.247144231
126	133	0	-0.244945268
24	145	0	-2.501205463
28	22	0	0.685527868
14	33	0	0.528186587
71	80	0	0.03137182
4	31	0	0.224824934
65	31	0	-0.098587277
46	43	0	0.177791628
29	49	0	-0.062444159
69	138	0	2.496849407
23	138	0	0.20811747
144	95	0	0.20730193
61	75	0	-2.045628575
138	78	0	-0.518159912
36	25	0	1.664578646
17	45	0	1.00410141
112	109	0	0.039464377
5	73	0	0.298457885
123	56	0	0.059652416
72	128	0	0.222378698
35	20	0	0.466491432
99	51	0	0.214073575
136	7	0	0.318812121
63	25	0	-0.434023598
28	109	0	0.240158463
122	123	0	0.130633078
50	62	0	0.815764145
71	73	0	0.039070512
43	101	0	0.035942706
46	50	0	-0.004501052
68	123	0	0.329451294
93	109	0	1.25639629
118	31	0	0.103234609
137	121	0	0.141775876
66	49	0	0.511321685
123	64	0	-0.062144925
114	73	0	1.07296438
144	6	0	0.075644563
148	34	0	0.100602951
116	33	0	0.266403608
134	21	0	-0.081526523
45	27	0	0.089256178
102	84	0	6.197051763
123	49	0	0.133570025
13	50	0	-0.064612791
74	32	0	-0.639372023
3	100	0	-0.338731433
4	126	0	0.969693433
23	121	0	-0.154986359
8	121	0	-0.138166789
82	32	0	3.954344193
84	121	0	-0.060744744
144	62	0	0.353827312
39	25	0	-0.308832838
149	126	0	0.129627994
26	62	0	0.46553527
137	17	0	1.123353749
46	53	0	0.791669475
72	101	0	0.086622387
8	128	0	-0.10777029
52	75	0	-0.188014428
148	41	0	0.038692768
48	55	0	0.916109679
116	40	0	0
45	20	0	0.067063553
84	17	0	0
31	65	0	-5.063454271
35	2	0	1.54674535
4	101	0	0.354408198
132	50	0	0.134727598
99	33	0	-1.323432284
46	26	0	0.086798199
107	33	0	-0.537644052
96	131	0	-1.011291477
149	135	0	-0.060018239
50	131	0	0.133920573
69	101	0	0.671347297
2	62	0	0.343321106
138	123	0	0.006227799
101	112	0	-0.576747165
67	32	0	-9.969427486
45	131	0	0.180436224
70	31	0	-0.041285966
55	84	0	0.160270928
95	45	0	1.688153535
26	145	0	-0.076534466
50	43	0	0.198213694
144	44	0	0.064405967
149	128	0	-0.017838674
43	72	0	0.25990646
29	21	0	0.496676237
140	56	0	0.863258882
2	57	0	1.866587806
148	72	0	0.150631358
97	125	0	-0.741313276
83	62	0	-4.037918815
122	111	0	0.478628054
34	51	0	-0.200174175
132	145	0	-0.189576338
116	62	0	1.420254961
13	74	0	-0.081271793
149	24	0	0.043194467
40	128	0	0.343715784
48	133	0	0.333525287
124	61	0	-1.411330619
72	11	0	-0.396567716
71	45	0	-0.372570529
146	132	0	4.472608627
96	145	0	-0.251426865
149	137	0	0.038583732
46	78	0	-0.176525183
150	17	0	-0.169850978
30	132	0	-0.361914913
51	1	0	-5.870980746
112	49	0	-0.005422936
22	55	0	6.810632418
138	109	0	2.60642578
52	32	0	0.375750292
3	51	0	0.143315582
25	66	0	0.26714508
136	91	0	0.192942652
132	64	0	-0.450820804
129	44	0	-1.837320944
149	33	0	-0.18139195
8	21	0	0.524220989
63	58	0	-0.123550518
28	72	0	0.045688034
144	26	0	0.037227536
58	109	0	-2.540769408
149	146	0	-0.003282197
80	50	0	-0.052350985
44	72	0	-0.639811075
27	128	0	0.247032787
11	145	0	-0.21287564
140	46	0	2.996167143
108	45	0	0.516130114
54	17	0	-0.005895369
19	49	0	0.088796293
27	49	0	0.181092041
138	20	0	0.049551516
47	50	0	-0.55467422
123	101	0	-0.077964209
54	128	0	0.07917201
112	135	0	0.023111372
147	17	0	-0.015949014
6	39	0	1.10470319
136	66	0	0.663450701
121	77	0	-8.365523911
45	137	0	-0.122120107
29	79	0	0.03020258
124	51	0	0.308264796
144	17	0	0.044673885
1	99	0	-1.620170017
