O	 D	 AMOEBA	 FlowValue
95	41	0	-63.3844106
144	32	0	-38.53026311
48	17	0	38.67399754
29	17	0	-118.170548
125	29	0	-33.07397822
2	53	0	583.1522027
133	83	0	90.69530911
27	39	0	313.0096704
138	110	0	328.5690816
109	84	0	-18.50435469
113	17	0	-6.445666256
45	2	0	899.9071064
119	31	0	-42.95415639
67	45	0	-32.22237737
144	136	0	160.7785972
88	113	0	2173.611432
149	36	0	148.4340211
23	128	0	255.5647156
99	83	0	97.17354547
28	77	0	207.2049498
29	121	0	-728.3717087
68	52	0	785.8546169
89	73	0	1512.199847
46	82	0	431.5737144
30	51	0	39.71575738
143	102	0	406.6804034
19	44	0	281.8774484
6	145	0	52.6533112
27	60	0	343.8789546
101	29	0	66.14795644
45	123	0	53.21785991
66	128	0	169.0024732
89	33	0	44.43950672
75	82	0	98.33325139
149	45	0	329.384302
43	45	0	0
33	119	0	-165.1775659
137	49	0	20.45470816
108	41	0	-63.3844106
24	40	0	-49.67864129
104	126	0	58.57544517
47	62	0	1096.796814
123	121	0	112.3359352
23	33	0	-144.4283968
28	44	0	-122.869657
84	49	0	-30.68206224
31	33	0	99.98889012
146	55	0	-63.10559861
92	49	0	84.37567117
40	55	0	-51.63185341
45	133	0	50.68350324
29	75	0	560.9104462
32	134	0	563.6272545
90	75	0	-236.1728195
71	31	0	7.333636457
150	31	0	164.4829891
7	73	0	43.05195294
11	138	0	218.5065552
140	33	0	-5.55493834
52	131	0	229.4311918
108	32	0	154.1210525
150	142	0	369.185331
6	131	0	132.8285847
118	73	0	48.43344706
123	126	0	-205.0140581
141	62	0	17.98027564
52	50	0	-41.59474242
23	62	0	575.3688204
136	77	0	-33.73103834
66	146	0	41.71324646
32	46	0	175.8846197
89	51	0	-9.16517478
35	43	0	-49.14936492
149	63	0	34.68548933
117	48	0	-469.7608246
136	6	0	305.5975281
63	84	0	-80.185537
139	121	0	50.73235782
124	70	0	1090.767433
89	92	0	-188.8726998
90	82	0	666.4809261
71	20	0	-66.85708555
2	102	0	189.7841883
11	131	0	-627.9169459
103	82	0	-103.7962098
108	31	0	103.7185727
84	126	0	-21.96579194
34	83	0	-6.478236365
96	83	0	-84.21707274
149	75	0	369.0200304
43	131	0	1044.515689
6	21	0	-146.081995
46	140	0	475.139048
75	121	0	-141.3258539
4	75	0	147.6080122
11	51	0	70.26633998
135	117	0	-258.2168284
29	93	0	1362.39782
85	32	0	-9.632565778
140	64	0	-81.19001363
36	49	0	38.3525778
148	128	0	82.44023083
137	36	0	-544.2580773
122	39	0	98.84515906
103	75	0	280.4552231
52	145	0	36.02594977
19	72	0	49.91116874
148	119	0	-180.1937082
74	21	0	223.4195217
116	101	0	46.16193607
6	12	0	1709.662647
136	123	0	-19.60657997
142	49	0	-12.7841926
40	44	0	72.27626881
7	39	0	378.9064431
34	131	0	-42.26364059
58	13	0	-169.5681664
150	32	0	101.1419407
44	40	0	93.14745242
137	45	0	57.28422643
125	51	0	-3.05505826
46	142	0	369.185331
148	126	0	-51.25351453
27	17	0	27.93122044
116	121	0	50.73235782
3	24	0	175.6658835
60	95	0	-31.01785077
27	44	0	108.4144032
32	51	0	219.9641947
57	45	0	50.12369813
8	60	0	-241.988894
145	133	0	50.68350324
93	50	0	-17.33114268
138	72	0	56.2828073
78	83	0	77.73883638
27	121	0	50.73235782
122	41	0	100.3586501
103	121	0	94.21723596
143	72	0	-8.495518083
4	73	0	166.8263177
13	23	0	516.884907
55	107	0	304.6458492
9	130	0	595.6813105
53	49	0	20.45470816
78	43	0	-322.9815409
135	96	0	2078.026545
29	40	0	-55.88847145
69	145	0	-58.19576501
143	32	0	-67.42796045
92	131	0	-90.56494412
150	50	0	128.2504558
79	72	0	-12.74327712
5	80	0	12.96327504
52	29	0	24.80548367
108	146	0	225.2515309
77	51	0	-12.22023304
116	114	0	151.2840231
49	143	0	-2251.005572
13	97	0	253.2928065
89	16	0	-429.6455424
74	145	0	-11.08490762
22	145	0	-792.5708949
99	107	0	-304.6458492
29	33	0	538.829019
140	100	0	67.39355429
54	43	0	56.17070277
44	21	0	-68.74446822
137	64	0	-98.58787369
106	145	0	-22.16981524
148	11	0	66.15701264
45	50	0	155.9802841
10	20	0	-55.71423796
106	32	0	-24.08141445
39	137	0	576.171037
108	137	0	600.6889535
146	33	0	244.417287
55	121	0	123.2071547
23	80	0	246.3022258
45	30	0	36.86330166
50	31	0	198.0081843
57	64	0	-115.9857338
149	101	0	136.4787675
63	126	0	-43.93158388
104	101	0	-12.04224419
16	17	0	-21.48555419
90	56	0	278.3344467
115	48	0	-147.6391163
103	100	0	14.44147592
81	17	0	45.11966379
138	40	0	-37.25898097
123	33	0	366.6259305
87	31	0	36.66818228
108	128	0	136.0263809
116	64	0	382.7529214
136	30	0	156.6690321
28	20	0	59.42852049
1	62	0	251.7238589
135	79	0	-371.0024486
79	39	0	-32.94838635
138	64	0	40.59500681
122	77	0	86.73695573
123	73	0	139.9188471
52	123	0	36.41221994
45	36	0	49.47800703
123	38	0	429.5214539
99	49	0	-43.46625485
63	31	0	101.623248
141	77	0	53.00591739
124	31	0	57.6214293
4	4	0	1009.952923
46	44	0	28.91050752
22	21	0	-8.593058527
79	44	0	-115.6420301
66	51	0	18.33034956
34	40	0	155.245754
128	45	0	-25.06184906
148	32	0	19.26513156
147	73	0	-37.67045883
13	52	0	-761.2966601
146	10	0	-124.5433411
96	27	0	-17.91986238
104	133	0	57.92400371
96	138	0	28.50085503
53	33	0	-27.7746917
100	31	0	78.57467632
137	19	0	513.5092432
27	82	0	76.48141775
145	83	0	84.21707274
36	73	0	274.4562
4	146	0	125.1397394
51	89	0	-239.946252
19	128	0	148.3924155
111	51	0	-18.33034956
59	41	0	-42.25627374
82	138	0	180.5054152
102	73	0	53.81494118
123	52	0	171.9056974
13	45	0	7.160528304
38	63	0	104.056468
39	135	0	-130.760262
4	123	0	30.81033995
8	126	0	131.7947516
136	51	0	308.5608843
28	97	0	108.5540599
104	50	0	-17.33114268
25	15	0	-233.6406607
144	51	0	134.4225634
39	20	0	70.57136808
51	49	0	102.2735408
145	84	0	135.6986011
1	17	0	12.89133251
2	32	0	33.71398022
137	101	0	46.16193607
52	80	0	395.3798888
108	85	0	-232.8633727
39	4	0	32.57912655
20	121	0	43.48487813
31	123	0	30.81033995
134	1	0	-340.574598
110	128	0	-78.31821929
149	17	0	92.38788301
2	122	0	151.6606845
8	101	0	-198.6970292
63	10	0	83.02889406
50	45	0	103.8276604
68	45	0	164.692151
72	2	0	-203.2048305
1	26	0	217.2387287
115	100	0	-9.627650613
46	65	0	1207.557892
104	72	0	277.1662775
128	131	0	259.6195065
55	141	0	-373.7541528
19	75	0	413.3024341
98	103	0	-183.4281045
27	33	0	38.88456838
52	95	0	108.5624777
19	142	0	533.2677004
25	123	0	238.0798996
19	40	0	-149.0359239
32	3	0	647.5596594
13	95	0	139.5803285
144	146	0	58.39854504
55	83	0	-38.86941819
149	26	0	66.84268574
43	62	0	89.90137819
136	33	0	-33.32963004
63	51	0	30.5505826
48	131	0	319.9961359
144	33	0	11.10987668
2	131	0	-253.5818435
39	10	0	114.1647293
27	137	0	134.8485406
46	72	0	-6.371638562
104	79	0	-37.10024486
108	52	0	-442.043222
55	138	0	123.5037051
2	50	0	149.047827
104	51	0	-103.8719808
118	101	0	16.05632559
101	19	0	-237.0042661
87	64	0	156.5807406
56	33	0	-27.7746917
3	49	0	53.69360893
66	21	0	73.04099748
146	110	0	215.6234598
149	35	0	1630.716774
132	45	0	75.18554719
23	131	0	-72.4519553
99	82	0	147.4998771
45	146	0	-75.08384363
28	78	0	291.3017303
122	145	0	16.62736143
1	20	0	-48.2856729
106	46	0	-63.95804352
100	51	0	6.11011652
46	83	0	382.2159455
128	145	0	363.0307246
55	131	0	126.7909218
148	92	0	431.7090281
31	138	0	-95.00285009
133	91	0	136.9796787
66	110	0	-82.14227041
52	45	0	57.28422643
108	66	0	-161.351835
23	43	0	70.21337846
6	33	0	-111.0987668
144	128	0	98.928277
146	105	0	-904.5980055
38	91	0	24.17288447
96	62	0	-35.96055128
4	95	0	356.7052839
63	33	0	-533.2740807
32	128	0	-201.9785655
124	49	0	17.89786964
144	31	0	31.42987053
53	123	0	168.0563997
54	123	0	5.601879991
57	120	0	-84.07718285
39	56	0	144.7339123
133	51	0	58.04610694
26	31	0	58.66909166
46	90	0	2250.679084
112	45	0	186.1737359
138	17	0	51.56533005
23	32	0	77.06052623
28	45	0	279.2606038
31	32	0	-48.16282889
89	41	0	26.41017109
74	72	0	-7.433578323
40	56	0	-122.4671565
131	45	0	21.48158491
60	43	0	-217.6614732
23	145	0	44.33963048
8	1	0	231.1041915
121	51	0	-27.49552434
124	72	0	-3.185819281
72	62	0	188.7928942
93	45	0	71.60528304
39	49	0	5.113677041
115	64	0	-63.79215357
7	72	0	19.11491569
123	128	0	-131.9043693
126	143	0	1808.184804
55	145	0	207.8420179
2	31	0	-48.19246815
17	62	0	242.7337211
24	48	0	-2080.369366
6	128	0	284.4187964
28	91	0	-797.7051875
53	77	0	149.3803126
39	46	0	-207.8636415
48	62	0	242.7337211
122	29	0	41.34247278
83	128	0	362.7370157
128	17	0	88.09077217
35	66	0	102.6784405
128	21	0	-494.1008653
55	31	0	10.47662351
3	45	0	17.90132076
116	31	0	-13.61961056
45	101	0	-16.05632559
84	64	0	185.577174
50	112	0	1046.395841
22	138	0	38.00114003
148	129	0	378.3221413
150	46	0	607.6014135
118	41	0	-369.7423952
83	121	0	28.98991876
128	125	0	-299.9650041
112	82	0	213.055378
2	17	0	27.93122044
148	112	0	320.6696933
81	51	0	-12.22023304
27	27	0	340.4773851
138	10	0	145.3005646
35	75	0	-29.52160243
126	131	0	114.7155959
115	62	0	-8.990137819
102	17	0	25.78266503
3	83	0	155.4776728
112	40	0	18.62949048
40	45	0	68.02501889
39	79	0	-74.20048972
4	51	0	155.8079713
9	136	0	225.090036
63	69	0	-217.7226214
29	85	0	973.7922859
140	120	0	266.2444124
34	128	0	-115.4163232
144	123	0	58.8197399
145	131	0	470.9377094
150	33	0	-5.55493834
122	47	0	-35.21870818
33	131	0	66.41429236
125	50	0	-17.33114268
17	73	0	53.81494118
143	66	0	-674.7440373
19	80	0	187.9674881
149	59	0	814.5649937
122	140	0	1760.809413
101	57	0	962.2874948
13	29	0	124.0274183
141	40	0	-74.51796193
126	51	0	12.22023304
20	49	0	-35.79573928
116	109	0	186.069013
6	4	0	-553.8451514
28	49	0	140.6261186
149	73	0	10.76298824
80	123	0	-78.42631987
68	31	0	38.76350699
16	45	0	35.80264152
90	44	0	-173.4630451
1	66	0	-161.351835
147	31	0	14.66727291
46	121	0	108.7121953
104	128	0	28.85408079
13	133	0	57.92400371
143	75	0	-14.76080122
112	64	0	632.122249
81	45	0	196.9145284
45	63	0	138.7419573
123	29	0	-82.68494555
141	33	0	-33.32963004
28	8	0	885.7003676
138	143	0	405.9190376
149	82	0	322.3145462
150	64	0	-405.9500681
99	101	0	6.021122096
63	75	0	118.0864097
46	17	0	88.09077217
36	83	0	712.6060001
150	51	0	24.44046608
61	33	0	-161.0932119
23	64	0	57.99286688
35	145	0	-44.33963048
31	101	0	110.3872384
25	52	0	540.2750491
99	29	0	289.3973094
136	17	0	-100.9821047
45	73	0	5.381494118
50	20	0	18.57141265
1	35	0	444.7409384
39	122	0	337.0237433
29	32	0	67.42796045
72	72	0	49.91116874
143	40	0	757.5992797
147	45	0	150.3710944
134	110	0	-359.3724331
83	21	0	-94.5236438
88	72	0	-7.433578323
46	63	0	17.34274466
145	7	0	339.511104
148	20	0	282.2854723
45	49	0	168.7513423
10	21	0	-360.9084581
65	93	0	1998.18347
72	145	0	-27.71226905
35	103	0	50.02584669
146	30	0	-55.29495249
60	101	0	-8.028162795
149	100	0	48.13825306
11	79	0	-74.20048972
39	31	0	20.95324702
61	51	0	-36.66069912
137	72	0	76.45966275
80	84	0	283.7334386
122	132	0	-29.44467346
123	32	0	134.8559209
136	31	0	171.8166256
63	17	0	-88.09077217
28	21	0	21.48264632
140	132	0	441.6701019
74	128	0	622.4237428
95	95	0	527.3034631
26	47	0	70.43741636
135	78	0	-776.8046142
46	42	0	263.8000396
33	55	0	109.0005794
112	29	0	24.80548367
58	41	0	-21.12813687
123	72	0	246.3700244
148	26	0	167.1067143
80	133	0	28.96200185
6	72	0	243.1842051
123	57	0	504.0553544
146	16	0	128.8936627
55	78	0	291.3017303
39	144	0	601.0819475
149	5	0	55.52265324
48	101	0	150.5280524
82	40	0	149.0359239
102	47	0	176.0935409
150	108	0	676.5899865
100	17	0	-36.52544212
28	131	0	-265.6571694
124	143	0	184.5086535
23	133	0	333.0630213
66	48	0	402.6521354
148	33	0	222.1975336
11	8	0	-354.280147
13	51	0	73.32139824
146	11	0	-14.70155837
3	101	0	26.09152908
50	56	0	345.1347139
129	114	0	176.498027
150	103	0	250.1292334
26	49	0	135.5124416
2	38	0	59.24433846
22	45	0	107.4079246
9	40	0	-31.04915081
91	49	0	-56.25044745
19	131	0	18.11298882
148	40	0	-68.30813177
45	21	0	197.6403461
13	44	0	-28.91050752
107	145	0	135.7901184
132	49	0	86.93250969
122	133	0	-181.0125116
32	101	0	24.08448839
144	52	0	-221.021611
71	60	0	369.3514698
72	40	0	-180.0850747
150	126	0	65.89737582
28	145	0	72.05189954
2	33	0	177.7580269
5	20	0	-18.57141265
138	122	0	50.5535615
123	95	0	294.6695823
141	31	0	166.5783138
112	145	0	5.542453811
23	31	0	54.47844225
84	31	0	2.095324702
96	42	0	-197.8500297
8	102	0	230.4522286
134	145	0	44.33963048
29	101	0	26.09152908
2	137	0	122.5895823
117	73	0	10.76298824
43	73	0	48.43344706
7	103	0	-33.35056446
104	73	0	32.28896471
17	121	0	14.49495938
19	32	0	28.89769734
93	121	0	-47.10861798
149	51	0	91.6517478
97	126	0	431.9939082
98	100	0	19.25530123
29	109	0	-288.4069701
138	101	0	50.17601747
123	84	0	265.2290839
128	51	0	-30.5505826
148	62	0	521.4279935
6	52	0	245.5795678
82	125	0	33.3294449
47	61	0	-104.9024407
35	49	0	-58.80728597
90	109	0	297.7104208
55	82	0	196.6665028
43	49	0	186.649212
8	109	0	-130.2483091
29	126	0	856.6658857
54	110	0	246.4268112
146	135	0	-621.1112443
149	138	0	85.50256508
36	103	0	33.35056446
2	51	0	-15.2752913
4	10	0	-93.40750581
29	128	0	156.6364386
123	109	0	-74.4276052
141	17	0	105.2792155
55	58	0	750.1442585
23	45	0	-10.74079246
84	45	0	189.7540001
50	77	0	-443.3222182
38	33	0	38.88456838
134	131	0	-120.7532588
72	49	0	-207.1039201
71	43	0	442.3442843
39	2	0	29.0292615
147	40	0	86.93762226
101	138	0	-57.00171005
46	80	0	71.29801273
140	45	0	-7.160528304
23	72	0	194.3349762
128	146	0	25.02794788
106	126	0	117.1508903
9	68	0	980.811307
47	51	0	-21.38540782
54	131	0	175.0922253
13	80	0	32.4081876
149	43	0	35.10668923
132	21	0	-38.66876337
45	138	0	-38.00114003
139	77	0	163.8364719
14	17	0	-23.63410961
71	32	0	14.44884867
1	108	0	-1541.121636
133	50	0	-10.39868561
69	45	0	-161.1118868
46	91	0	80.57628157
123	138	0	57.00171005
125	45	0	-42.96316982
71	84	0	394.7595668
2	5	0	111.0453065
148	100	0	33.69677714
100	138	0	845.5253658
137	128	0	-152.514427
138	30	0	-313.3380641
29	146	0	-75.08384363
123	123	0	61.6206799
3	62	0	35.96055128
59	77	0	110.8305545
136	72	0	-9.557457844
13	73	0	0
149	52	0	-491.1591356
63	41	0	-21.12813687
1	101	0	112.3942791
123	131	0	30.18831471
118	79	0	463.7530608
138	25	0	6.142657068
49	31	0	-7.333636457
89	128	0	-16.48804617
35	92	0	-2212.508769
123	22	0	272.5538294
128	31	0	17.81025997
144	126	0	29.28772259
40	145	0	11.08490762
66	144	0	-400.7212983
89	49	0	-10.22735408
35	45	0	28.64211322
7	51	0	-6.11011652
11	52	0	270.1375246
125	121	0	97.8409758
115	72	0	-93.45069892
150	20	0	96.5713458
7	64	0	46.3942935
46	101	0	56.19713957
41	80	0	-45.37146265
150	135	0	43.58675399
134	77	0	216.8423893
9	30	0	2202.582274
31	128	0	-152.514427
55	30	0	73.72660332
3	44	0	28.91050752
23	49	0	143.1829571
6	11	0	-29.40311673
45	100	0	-178.1115363
31	17	0	-96.68499384
38	77	0	96.37439525
21	11	0	-44.1046751
8	48	0	80.53042708
28	83	0	77.73883638
11	45	0	3.580264152
144	5	0	222.090613
93	62	0	89.90137819
39	38	0	-74.05542308
133	45	0	53.70396228
44	51	0	-9.16517478
122	37	0	193.0419115
123	145	0	351.945817
27	62	0	143.8422051
35	74	0	640.9082586
91	121	0	61.60357736
23	78	0	155.3609228
84	72	0	158.2290243
139	24	0	43.91647087
32	62	0	-71.92110255
31	30	0	193.5323337
53	45	0	118.148717
127	106	0	-359.5344029
75	112	0	-270.0376365
21	20	0	-25.99997771
149	103	0	250.1292334
8	55	0	-97.52683422
7	33	0	33.32963004
29	84	0	-30.84059115
33	17	0	21.48555419
1	72	0	71.14996395
78	78	0	330.141961
118	33	0	-16.66481502
137	83	0	6.478236365
48	45	0	175.4329434
122	44	0	180.690672
17	72	0	55.22086754
143	77	0	-14.45615929
76	32	0	125.2233551
13	26	0	50.1320143
150	145	0	-5.542453811
118	80	0	-6.481637521
21	21	0	223.4195217
12	146	0	-75.08384363
13	28	0	113.9471285
113	45	0	-143.2105661
96	99	0	124.6779154
138	133	0	166.5315107
13	109	0	251.1931675
149	72	0	172.0342412
150	78	0	1553.609228
11	91	0	-145.0373068
90	45	0	164.692151
145	123	0	64.4216199
59	128	0	24.73206925
44	33	0	72.21419842
27	123	0	-14.00469998
10	145	0	-16.62736143
46	126	0	58.57544517
86	17	0	-30.07977586
71	146	0	83.42649292
58	133	0	94.12650602
41	75	0	177.1296146
13	21	0	176.1576998
91	119	0	480.5165553
146	45	0	-35.80264152
106	79	0	241.1515916
90	133	0	137.5695088
84	137	0	-490.3583293
8	37	0	107.2455064
118	128	0	131.9043693
73	84	0	-30.84059115
61	32	0	14.44884867
26	66	0	-249.3619268
66	45	0	-85.92633965
122	62	0	-593.349096
80	145	0	-8.313680716
12	128	0	-28.85408079
52	31	0	74.38402692
45	72	0	117.8753134
50	21	0	124.5993486
110	75	0	221.4120182
93	145	0	47.11085739
8	44	0	281.8774484
100	101	0	44.15489537
63	115	0	-1707.132018
46	25	0	6.142657068
11	73	0	263.6932118
72	73	0	-328.2711412
1	83	0	71.26060001
115	45	0	50.12369813
9	51	0	73.32139824
15	109	0	-18.6069013
134	32	0	14.44884867
23	21	0	141.7854657
146	31	0	-5.238311755
28	31	0	22.00090937
143	131	0	114.7155959
114	49	0	61.36412449
115	133	0	202.734013
63	120	0	-35.03215952
46	32	0	-207.1001642
103	17	0	-25.78266503
53	128	0	-65.95218467
83	29	0	-735.8960154
145	19	0	790.0142203
52	126	0	197.6921275
17	52	0	-491.1591356
80	143	0	664.2311524
45	41	0	-121.486787
10	29	0	-438.2302114
87	25	0	12.28531414
1	131	0	126.7909218
126	133	0	-21.72150139
24	145	0	-63.73821882
28	22	0	398.3479045
14	33	0	33.32963004
4	31	0	183.3409114
65	31	0	-4.190649404
46	43	0	273.832176
29	49	0	-76.70515561
69	138	0	104.5031351
23	138	0	199.5059852
61	75	0	-132.8472109
138	78	0	-233.0413843
36	25	0	282.5622251
17	45	0	89.5066038
112	109	0	18.6069013
5	73	0	32.28896471
123	56	0	44.53351147
72	128	0	41.22011542
35	20	0	245.142647
99	51	0	45.8258739
136	7	0	119.8274485
63	25	0	-202.7076832
28	109	0	139.5517597
122	123	0	182.0610997
71	73	0	16.14448235
43	101	0	18.06336629
46	50	0	-6.932457071
68	123	0	16.80563997
93	109	0	213.9793649
118	31	0	11.52428586
137	121	0	39.86113829
66	49	0	51.13677041
123	64	0	-46.3942935
114	73	0	69.95942353
144	6	0	101.8658427
148	34	0	151.0688118
116	33	0	94.43395178
134	21	0	-25.77917558
45	27	0	143.358899
102	84	0	912.8814981
123	49	0	99.71670229
13	50	0	-145.5815985
3	100	0	-43.32442776
4	126	0	790.7685098
8	121	0	-126.8308946
82	32	0	351.5886509
84	121	0	-18.11869922
144	62	0	476.4773044
26	62	0	134.8520673
137	17	0	315.8376466
72	101	0	16.05632559
8	128	0	-98.928277
148	41	0	58.10237639
48	55	0	298.3173753
116	40	0	0
45	20	0	107.7141934
84	17	0	0
35	2	0	812.8193219
4	101	0	289.0138606
132	50	0	86.65571338
46	26	0	133.6853715
107	33	0	-22.21975336
96	131	0	-144.9039106
50	131	0	66.41429236
69	101	0	28.09856978
2	62	0	269.7041346
138	123	0	2.800939995
101	112	0	-67.50940912
67	32	0	-183.0187498
45	131	0	289.8078212
70	31	0	-4.190649404
55	84	0	43.17682761
95	45	0	214.8158491
50	43	0	98.29872984
144	44	0	86.73152257
149	128	0	-45.34212696
43	72	0	130.6185905
29	21	0	610.1071554
140	56	0	133.6005344
148	72	0	226.193169
83	62	0	-251.7238589
116	62	0	503.4477179
149	24	0	109.7911772
40	128	0	74.19620775
48	133	0	108.607507
124	61	0	-139.869921
146	132	0	530.0041223
96	145	0	-36.02594977
149	137	0	98.07166587
46	78	0	-271.881615
150	17	0	-85.94221675
30	132	0	-29.44467346
51	1	0	-717.6393315
112	49	0	-2.55683852
52	32	0	235.9978616
3	51	0	18.33034956
25	66	0	73.34174319
136	91	0	72.51865341
129	44	0	-101.1867763
8	21	0	481.2112775
63	58	0	-57.7034045
28	72	0	26.54849401
144	26	0	50.1320143
58	109	0	-167.4621117
149	146	0	-8.342649292
80	50	0	-10.39868561
44	72	0	-50.9731085
27	128	0	90.68425392
11	145	0	-49.8820843
140	46	0	463.6958155
54	17	0	-2.148555419
19	49	0	71.59147857
27	49	0	66.47780153
138	20	0	22.28569518
47	50	0	-27.72982828
123	101	0	-58.20418026
54	128	0	28.85408079
112	135	0	10.8966885
147	17	0	-2.148555419
6	39	0	148.2677386
136	66	0	249.3619268
121	77	0	-226.4798288
29	79	0	37.10024486
124	51	0	30.5505826
144	17	0	60.15955173
1	99	0	-831.1861026
26	29	0	223.249353
48	2	0	-522.5267069
12	24	0	-109.7911772
148	101	0	66.23234306
134	80	0	25.92655008
119	121	0	28.98991876
138	31	0	45.04948109
29	145	0	33.25472286
91	21	0	416.7633386
13	72	0	29.73431329
70	123	0	53.21785991
35	39	0	164.7419318
91	130	0	471.5810375
4	64	0	434.9465016
99	66	0	-264.0302755
29	72	0	177.34394
54	112	0	810.1129095
39	51	0	97.76186432
115	66	0	-396.0454132
80	32	0	187.8350327
122	16	0	-150.3759398
150	141	0	-373.7541528
149	77	0	-322.8542241
28	38	0	88.86650769
32	33	0	111.0987668
31	43	0	140.4267569
40	33	0	255.5271636
104	30	0	101.3740796
144	77	0	53.00591739
54	75	0	14.76080122
1	125	0	99.98833469
2	101	0	447.5700758
137	32	0	-28.89769734
145	32	0	14.44884867
147	123	0	86.82913986
29	103	0	1367.373143
27	4	0	48.86868983
148	121	0	-50.73235782
20	45	0	82.34607549
113	131	0	-102.64027
8	49	0	51.13677041
7	43	0	449.3656221
11	44	0	101.1867763
85	45	0	-107.4079246
70	132	0	-58.88934692
110	31	0	4.190649404
57	145	0	91.45048787
148	131	0	1129.04297
39	33	0	-433.2851905
150	44	0	-7.227626881
61	20	0	-29.71426024
44	44	0	-137.3249107
46	109	0	55.8207039
13	145	0	-41.56840358
108	17	0	23.63410961
73	49	0	25.5683852
19	77	0	-62.64335691
41	88	0	-1157.290933
81	49	0	-74.14831709
31	136	0	-300.120048
141	45	0	28.64211322
146	56	0	-66.8002672
20	52	0	-196.4636542
132	123	0	64.4216199
136	126	0	117.1508903
149	78	0	-116.5206921
148	138	0	199.5059852
133	21	0	-60.15140969
27	101	0	-10.03520349
87	44	0	166.2354183
122	45	0	762.5962644
13	138	0	323.0096903
15	17	0	-45.11966379
112	75	0	-118.0864097
76	33	0	-5.55493834
138	51	0	27.49552434
126	49	0	7.670515561
70	2	0	1567.580121
146	51	0	-519.3599042
20	51	0	-12.22023304
8	80	0	58.33473769
64	29	0	223.249353
146	134	-1	-7076.653307
36	52	-2	-5304.518664
96	123	-3	-226.8761396
49	51	-3	-82.48657302
70	72	-3	-6.371638562
3	121	-3	-79.72227658
55	72	-3	18.05297593
3	126	-3	-1039.714152
46	51	-3	-308.5608843
54	51	-3	-42.77081564
30	75	-3	-2465.053803
74	33	-3	-83.3240751
149	125	-3	-516.6063959
30	144	-3	-901.6229213
93	101	-3	-28.09856978
92	82	-3	-71.01845934
29	37	-3	-1244.047874
122	101	-3	-66.23234306
52	83	-3	-45.34765455
35	10	-3	-124.5433411
122	138	-3	-95.00285009
32	126	-3	-51.25351453
29	133	-3	-43.44300278
50	80	-3	-129.6327504
97	4	-3	-374.6599554
35	80	-3	-84.26128777
122	121	-3	-173.9395125
1	123	-3	-25.20845996
26	101	-3	-80.28162795
29	82	-3	-76.48141775
38	125	-3	-249.9708367
68	26	-3	-183.8173858
29	45	-3	-32.22237737
31	121	-3	18.11869922
26	123	-3	-53.21785991
30	72	-3	-11.68133736
13	55	-3	-166.3693054
80	72	-3	-24.42461449
93	100	-3	-72.20737959
35	101	-3	-102.3590756
145	72	-3	-25.48655425
49	72	-3	-104.0700965
31	72	-3	18.05297593
143	31	-3	-83.81298808
19	37	-3	-150.143709
52	91	-3	-72.51865341
29	63	-3	-190.7701913
92	33	-3	-94.43395178
29	123	-3	-72.82443988
34	72	-3	-12.74327712
50	72	-3	-33.98207233
36	26	-3	-3007.920858
19	51	-3	-103.8719808
17	138	-3	-47.50142504
29	77	-3	-293.9419055
143	120	-3	-91.08361476
132	126	-3	-87.86316776
21	121	-3	-57.97983751
37	11	-3	-14.70155837
39	121	-3	-18.11869922
126	33	-3	-199.9777802
97	68	-3	-628.7251968
52	121	-3	-148.5733336
77	79	-3	-612.1540402
1	10	-3	-249.0866822
149	10	-3	-477.4161408
32	10	-3	-134.9219528
71	56	-3	-111.3337787
29	138	-3	-190.0057002
13	33	-3	-605.4882791
17	125	-3	-133.3177796
50	33	-3	-61.10432174
105	51	-3	-94.70680606
112	72	-3	-28.67237353
30	29	-3	-74.416451
94	72	-3	-5.309698802
149	55	-3	-172.106178
46	95	-3	-139.5803285
150	55	-3	-453.2129355
140	72	-3	-13.80521689
116	29	-3	-90.95344011
31	29	-3	24.80548367
140	126	-3	-219.6579194
115	85	-3	-127.0163851
93	51	-3	-48.88093216
46	123	-3	-131.6441798
109	29	-3	-33.07397822
19	101	-3	-14.04928489
72	123	-3	-106.4357198
17	33	-3	-44.43950672
99	55	-3	-131.9480698
102	126	-3	-73.21930647
36	126	-3	-80.54123711
143	25	-3	-128.9957984
55	56	-3	-11.13337787
36	29	-3	-611.8685971
98	51	-3	-103.8719808
98	115	-3	-94.84066768
125	33	-3	-138.8734585
5	126	-3	-410.0281162
119	75	-3	-236.1728195
35	72	-3	16.99103617
45	95	-3	-155.0892539
150	72	-3	-36.10595185
20	72	-3	-1.06193976
27	126	-3	-453.9597001
49	55	-3	-40.15810821
98	72	-3	-10.6193976
29	51	-3	-45.8258739
19	10	-3	-114.1647293
19	123	-3	-193.2648597
38	4	-3	-162.8956328
149	112	-3	-590.7073298
46	55	-3	-1072.795176
149	121	-3	-101.4647156
150	121	-3	-206.5531711
47	68	-3	-2187.963685
45	122	-3	-202.214246
122	11	-3	-139.6648045
45	144	-3	-3806.852334
52	51	-3	-94.70680606
132	26	-3	-334.2134287
28	82	-3	-158.4257939
45	80	-3	-175.0042131
138	84	-3	-37.00870938
45	56	-3	-846.1367179
98	33	-3	-72.21419842
55	120	-3	-63.05788714
48	121	-3	-90.59349611
72	79	-3	-55.65036729
116	72	-3	9.557457844
