O	 D	 AMOEBA	 FlowValue
46	82	0	431.5737144
143	102	0	406.6804034
19	44	0	281.8774484
6	145	0	52.6533112
27	60	0	343.8789546
66	128	0	169.0024732
89	33	0	83.3240751
75	82	0	98.33325139
149	45	0	329.384302
137	49	0	20.45470816
47	62	0	1096.796814
52	43	0	365.109568
92	49	0	84.37567117
20	131	0	102.64027
149	54	0	337.8541435
32	134	0	563.6272545
7	73	0	43.05195294
11	138	0	218.5065552
140	33	0	294.411732
52	131	0	229.4311918
150	142	0	369.185331
6	131	0	132.8285847
118	73	0	48.43344706
141	62	0	215.7633077
23	62	0	575.3688204
45	109	0	1237.358936
136	6	0	305.5975281
139	121	0	50.73235782
124	70	0	1090.767433
90	82	0	742.9623438
145	146	0	225.2515309
2	102	0	189.7841883
43	131	0	1044.515689
46	140	0	475.139048
13	125	0	483.276951
29	93	0	1362.39782
103	75	0	280.4552231
19	72	0	184.7775183
74	21	0	223.4195217
6	12	0	1709.662647
40	44	0	72.27626881
7	39	0	378.9064431
44	40	0	93.14745242
137	45	0	57.28422643
23	80	0	246.3022258
3	24	0	175.6658835
136	98	0	344.6979193
32	51	0	311.6159425
57	45	0	50.12369813
149	31	0	529.0694873
12	56	0	1647.739924
149	58	0	432.7755338
13	23	0	717.8957042
55	107	0	304.6458492
110	45	0	21.48158491
118	61	0	209.8048815
45	57	0	366.5857123
108	146	0	225.2515309
13	97	0	253.2928065
29	33	0	888.7901344
140	100	0	67.39355429
137	64	0	69.59144025
108	137	0	600.6889535
146	33	0	372.1808688
149	101	0	309.0842676
90	56	0	278.3344467
103	100	0	14.44147592
81	17	0	45.11966379
123	33	0	705.4771693
116	64	0	382.7529214
136	30	0	156.6690321
1	62	0	251.7238589
123	73	0	139.9188471
123	38	0	429.5214539
63	31	0	181.2455866
112	82	0	213.055378
124	31	0	66.00272811
4	4	0	1009.952923
66	51	0	18.33034956
34	40	0	155.245754
128	45	0	103.8276604
148	32	0	19.26513156
122	51	0	271.9001851
80	84	0	283.7334386
137	19	0	513.5092432
36	73	0	274.4562
19	128	0	214.3446002
82	138	0	180.5054152
123	52	0	171.9056974
122	132	0	294.4467346
90	109	0	297.7104208
149	121	0	315.2653663
51	49	0	102.2735408
137	101	0	46.16193607
52	80	0	395.3798888
63	10	0	83.02889406
1	26	0	217.2387287
46	65	0	1207.557892
104	72	0	280.3520968
128	131	0	259.6195065
19	33	0	272.1919786
19	142	0	533.2677004
25	123	0	238.0798996
32	3	0	647.5596594
23	138	0	199.5059852
136	33	0	27.7746917
48	131	0	319.9961359
55	138	0	408.5122553
118	101	0	16.05632559
87	64	0	156.5807406
146	110	0	215.6234598
149	35	0	1630.716774
23	131	0	416.598743
28	78	0	291.3017303
46	83	0	382.2159455
128	145	0	363.0307246
55	131	0	307.9208101
148	92	0	431.7090281
133	91	0	136.9796787
13	81	0	1018.944826
144	128	0	272.0527618
38	91	0	24.17288447
149	44	0	375.8365978
124	49	0	17.89786964
144	31	0	321.6323418
53	123	0	168.0563997
54	123	0	5.601879991
46	90	0	2250.679084
46	131	0	102.64027
89	41	0	26.41017109
8	1	0	231.1041915
45	132	0	647.7828161
104	21	0	545.6592165
7	72	0	19.11491569
126	143	0	1808.184804
6	128	0	284.4187964
145	145	0	257.7241022
48	62	0	242.7337211
53	33	0	105.5438285
128	17	0	88.09077217
35	66	0	102.6784405
45	101	0	347.2180409
84	64	0	185.577174
50	112	0	1046.395841
22	138	0	38.00114003
28	82	0	240.3701701
148	129	0	2742.835524
150	46	0	607.6014135
19	75	0	413.3024341
148	112	0	320.6696933
27	27	0	340.4773851
40	45	0	68.02501889
21	21	0	223.4195217
9	136	0	300.120048
