O	 D	 AMOEBA	 FlowValue
80	32	0	196.3410091
31	43	0	83.86271673
40	33	0	213.0961481
2	101	0	283.8688653
147	123	0	230.117137
20	45	0	297.4958609
8	49	0	47.93263286
7	43	0	781.8512772
110	31	0	25.10717626
57	145	0	500.8271236
148	131	0	124.5310109
73	49	0	1324.503311
40	128	0	83.38544924
122	45	0	180.815867
126	49	0	33.82988081
70	2	0	532.0039802
146	51	0	953.5864978
20	51	0	38.80380795
8	80	0	9.804402177
64	29	0	248.2210822
149	87	-1	3.147390734
1	64	-1	64.32447605
147	33	-1	37.11566725
148	145	-1	39.95647408
13	131	-1	4.438252589
19	91	-1	6.201596539
13	20	-1	45.71400167
45	78	-1	8.716490542
13	101	-1	45.27017642
149	80	-1	3.147390734
43	120	-1	27.85737026
104	122	-1	36.99784673
150	49	-1	71.14821359
71	33	-1	41.14091004
138	82	-1	48.91628201
104	137	-1	5.549677009
108	126	-1	7.920867367
38	31	-1	18.81927847
23	84	-1	36.51074146
32	68	-1	35.72187661
110	72	-1	87.87511692
46	30	-1	3.246361154
1	82	-1	116.9535928
138	44	-1	2.223467364
13	123	-1	40.38809856
46	33	-1	106.4806458
145	109	-1	15.32998337
26	85	-1	103.5657694
148	29	-1	7.991294816
13	63	-1	2.662951553
1	51	-1	27.28917166
112	31	-1	80.59624252
2	82	-1	67.46659131
144	5	-1	8.91108078
45	33	-1	1.867819402
31	82	-1	121.6009393
46	51	-1	48.04614508
112	22	-1	4.241907501
2	45	-1	89.10681871
122	83	-1	22.96074502
25	101	-1	14.56987896
13	49	-1	46.60165218
25	20	-1	21.85481844
150	101	-1	75.10089212
145	80	-1	13.13998574
55	41	-1	40.83162892
149	21	-1	19.67119209
99	32	-1	46.71456467
122	131	-1	9.327802664
50	49	-1	22.18086275
39	17	-1	45.70613696
145	73	-1	33.94496318
122	101	-1	12.19789579
4	109	-1	55.18202096
144	45	-1	17.0795715
1	31	-1	76.01983534
35	17	-1	58.99109995
100	33	-1	9.346697033
148	73	-1	15.3166484
66	27	-1	29.99730024
122	108	-1	25.11331486
148	56	-1	15.98258963
50	80	-1	4.032884137
35	51	-1	93.2439967
132	33	-1	15.54745706
23	135	-1	2.086328083
46	79	-1	6.492722308
122	4	-1	18.65560533
145	59	-1	16.42498218
2	49	-1	44.55340936
148	80	-1	1.997823704
4	138	-1	51.50321956
52	33	-1	6.368706722
59	49	-1	67.48366895
32	29	-1	5.358281492
149	32	-1	14.95010599
28	73	-1	61.9533904
149	145	-1	72.38998689
138	21	-1	26.68160837
122	126	-1	20.80817517
45	119	-1	11.82952288
100	145	-1	18.69339407
144	131	-1	10.39626091
35	33	-1	74.21460962
149	41	-1	13.76983446
28	64	-1	44.74411529
122	22	-1	10.76284923
52	128	-1	15.92176681
2	3	-1	2.545909106
122	121	-1	16.50303548
46	134	-1	5.843450077
70	120	-1	98.51925559
149	50	-1	18.49092056
23	146	-1	40.68339763
39	50	-1	2.285306848
80	33	-1	25.17192424
122	17	-1	65.29461865
52	62	-1	46.17312374
43	142	-1	9.949060809
46	137	-1	3.246361154
13	64	-1	101.192159
132	5	-1	17.10220276
43	31	-1	51.73511621
32	145	-1	98.23516069
2	98	-1	3.818863659
148	133	-1	33.96300297
48	49	-1	27.6383067
128	121	-1	19.75711915
141	51	-1	36.80037469
35	71	-1	38.05877416
28	62	-1	36.13947773
138	145	-1	111.1733682
13	121	-1	94.9786054
71	120	-1	29.04064238
148	140	-1	3.329706173
80	31	-1	110.7564667
132	100	-1	24.87593129
45	91	-1	11.82952288
4	62	-1	36.78801397
132	11	-1	26.430677
48	80	-1	55.27661339
145	128	-1	18.6149798
104	80	-1	68.44601644
122	42	-1	5.022662973
13	137	-1	17.3091851
145	17	-1	20.80497743
13	26	-1	1.331475777
145	121	-1	21.89997624
148	146	-1	5.327529878
122	53	-1	10.04532595
13	130	-1	11.09563147
45	60	-1	31.75292983
31	121	-1	20.96567918
45	77	-1	14.31994875
13	100	-1	3.106776812
3	146	-1	93.82183234
104	138	-1	29.59827738
138	146	-1	11.11733682
4	43	-1	24.52534265
56	133	-1	84.46035114
136	140	-1	34.58771444
148	7	-1	8.657236051
141	80	-1	43.49135191
108	133	-1	58.61441851
135	82	-1	41.52091097
58	45	-1	121.3776362
26	82	-1	24.1653462
27	64	-1	24.51688123
12	33	-1	145.690004
35	128	-1	19.02938708
148	30	-1	13.98476593
23	101	-1	9.388476375
71	82	-1	19.36042825
1	50	-1	21.44149202
39	101	-1	73.12981914
145	101	-1	29.56496792
45	32	-1	80.93884074
13	55	-1	0.443825259
116	82	-1	73.34749504
114	33	-1	107.35867
46	42	-1	2.597088923
144	72	-1	86.88303761
145	94	-1	15.32998337
13	48	-1	9.320330437
141	123	-1	46.83684052
35	31	-1	41.86465158
23	123	-1	63.63300654
71	64	-1	29.04064238
115	11	-1	108.0792412
138	126	-1	86.71522719
122	91	-1	7.175232818
5	73	-1	55.46004104
148	43	-1	12.65288346
102	77	-1	88.24986932
35	101	-1	47.57346771
50	46	-1	66.54258826
39	16	-1	29.70898903
80	79	-1	95.65331212
145	72	-1	25.18497268
147	83	-1	37.11566727
4	133	-1	9.81013706
27	44	-1	40.86146872
138	121	-1	40.02241255
47	33	-1	120.0168024
55	33	-1	118.7829205
116	49	-1	67.70538004
45	11	-1	9.961703476
31	72	-1	100.6352601
149	29	-1	10.62244373
48	31	-1	89.05676601
122	109	-1	1.435046564
55	62	-1	74.23932531
23	17	-1	33.38124933
31	49	-1	41.93135836
43	50	-1	47.75549188
50	32	-1	26.21374689
112	51	-1	63.62861251
134	100	-1	41.11243936
50	72	-1	60.49326206
149	47	-1	2.753966894
45	142	-1	21.16861989
53	126	-1	43.84979254
27	130	-1	35.41327289
145	51	-1	56.93993822
35	83	-1	53.28228383
13	77	-1	18.64066087
149	40	-1	1.180271525
45	135	-1	4.358245271
112	33	-1	61.50765876
19	80	-1	35.96925993
148	103	-1	20.64417828
46	135	-1	5.194177846
32	44	-1	64.2993779
13	70	-1	1.775301036
149	49	-1	66.88205311
45	128	-1	16.18776815
148	110	-1	9.98911852
