{(	145	,	80	):	0.085168625	,
(	27	,	80	):	1.00642707	,
(	50	,	80	):	-0.261396931	,
(	28	,	80	):	0.646956843	,
(	48	,	80	):	0.358282971	,
(	104	,	80	):	0.443642268	,
(	5	,	80	):	0.119823961	,
(	8	,	80	):	0.063548581	,
(	149	,	80	):	0.020400246	,
(	123	,	80	):	0.416741814	,
(	45	,	80	):	-0.108958755	,
(	11	,	80	):	-0.221287102	,
(	13	,	80	):	0.014383572	,
(	134	,	80	):	0.081992594	,
(	118	,	80	):	-0.05806254	,
(	148	,	80	):	0.012949169	,
(	23	,	80	):	0.256933625	,
(	29	,	80	):	0.316594418	,
(	71	,	80	):	0.03137182	,
(	52	,	80	):	0.629514639	,
(	41	,	80	):	-1.133266626	,
(	126	,	80	):	-1.096365124	,
(	35	,	80	):	-0.160344066	,
(	100	,	80	):	0.201939674	,
(	19	,	80	):	0.233139705	,
(	141	,	80	):	0.281895178	,
(	46	,	80	):	0.04629182	,
(	80	,	92	):	6.248494497	,
(	89	,	92	):	-5.364634868	,
(	148	,	92	):	0.287492843	,
(	35	,	92	):	-4.210268579	,
(	145	,	93	):	0.497274665	,
(	135	,	93	):	-16.0275996	,
(	65	,	93	):	47.00833909	,
(	29	,	93	):	1.109101272	,
(	122	,	81	):	1.516390059	,
(	13	,	81	):	0.452233451	,
(	135	,	117	):	-2.680349485	,
(	150	,	117	):	3.863882147	,
(	45	,	124	):	0.14213137	,
(	46	,	124	):	0.037054687	,
(	103	,	124	):	-11.44219192	,
(	28	,	22	):	0.685527868	,
(	122	,	22	):	0.225650444	,
(	123	,	22	):	0.365084495	,
(	112	,	22	):	0.088934472	,
(	91	,	22	):	-3.710046553	,
(	149	,	54	):	0.132919875	,
(	145	,	23	):	1.352083302	,
(	59	,	23	):	2.906774162	,
(	146	,	23	):	-2.423276638	,
(	13	,	23	):	0.229406578	,
(	138	,	62	):	0.079957112	,
(	1	,	62	):	0.490666828	,
(	115	,	62	):	-0.057155722	,
(	2	,	62	):	0.343321106	,
(	26	,	62	):	0.46553527	,
(	3	,	62	):	0.281157068	,
(	27	,	62	):	0.391840251	,
(	4	,	62	):	0.330729316	,
(	108	,	62	):	0.740580768	,
(	50	,	62	):	0.815764145	,
(	28	,	62	):	0.030942751	,
(	43	,	62	):	0.178886856	,
(	48	,	62	):	0.745416559	,
(	104	,	62	):	3.15984954	,
(	122	,	62	):	-0.425741791	,
(	80	,	62	):	0.814676645	,
(	81	,	62	):	2.709743267	,
(	47	,	62	):	21.93900774	,
(	83	,	62	):	-4.037918815	,
(	84	,	62	):	0.693227648	,
(	146	,	62	):	0.303464568	,
(	144	,	62	):	0.353827312	,
(	63	,	62	):	-0.019249058	,
(	136	,	62	):	1.10027867	,
(	87	,	62	):	0.809849367	,
(	148	,	62	):	0.347240402	,
(	23	,	62	):	0.600204064	,
(	93	,	62	):	0.527862853	,
(	71	,	62	):	-0.108783074	,
(	52	,	62	):	0.415102746	,
(	72	,	62	):	1.018520146	,
(	96	,	62	):	-0.250970446	,
(	55	,	62	):	0.667421766	,
(	32	,	62	):	-0.128457838	,
(	137	,	62	):	3.197562143	,
(	17	,	62	):	2.723031165	,
(	116	,	62	):	1.420254961	,
(	119	,	62	):	2.712214247	,
(	36	,	62	):	0.794415713	,
(	141	,	62	):	0.060152807	,
(	145	,	128	):	0.076731162	,
(	3	,	128	):	2.127040717	,
(	27	,	128	):	0.247032787	,
(	108	,	128	):	0.215489384	,
(	59	,	128	):	0.166901077	,
(	104	,	128	):	0.053376943	,
(	128	,	128	):	-0.882256626	,
(	6	,	128	):	2.119128237	,
(	83	,	128	):	5.818688092	,
(	8	,	128	):	-0.10777029	,
(	149	,	128	):	-0.017838674	,
(	123	,	128	):	-0.176685245	,
(	144	,	128	):	0.073463156	,
(	45	,	128	):	-0.076991731	,
(	40	,	128	):	0.343715784	,
(	136	,	128	):	0.690920797	,
(	12	,	128	):	-0.467083461	,
(	66	,	128	):	1.689872644	,
(	110	,	128	):	-0.491587334	,
(	118	,	128	):	1.181599983	,
(	90	,	128	):	0.558505355	,
(	89	,	128	):	-0.468317271	,
(	148	,	128	):	0.054900349	,
(	53	,	128	):	-0.361498702	,
(	113	,	128	):	-1.060711052	,
(	23	,	128	):	0.266595922	,
(	29	,	128	):	0.127514644	,
(	52	,	128	):	0.065629707	,
(	72	,	128	):	0.222378698	,
(	150	,	128	):	0.040732466	,
(	31	,	128	):	-0.63951371	,
(	32	,	128	):	-0.36075267	,
(	137	,	128	):	-0.542454819	,
(	34	,	128	):	-2.520777599	,
(	35	,	128	):	0.007843935	,
(	74	,	128	):	6.885675408	,
(	147	,	128	):	2.509055825	,
(	100	,	128	):	-0.680647077	,
(	19	,	128	):	0.184053978	,
(	77	,	128	):	-0.859707635	,
(	54	,	128	):	0.07917201	,
(	39	,	128	):	-0.461582999	,
(	3	,	24	):	1.373441256	,
(	8	,	24	):	-1.949546751	,
(	139	,	24	):	1.122150216	,
(	149	,	24	):	0.043194467	,
(	10	,	24	):	1.797154721	,
(	12	,	24	):	-1.777275228	,
(	138	,	82	):	0.267227614	,
(	1	,	82	):	0.638912614	,
(	135	,	82	):	0.22682701	,
(	2	,	82	):	0.368567182	,
(	26	,	82	):	0.132014281	,
(	27	,	82	):	0.208342871	,
(	108	,	82	):	0.770230368	,
(	28	,	82	):	-0.272639307	,
(	44	,	82	):	-0.47999484	,
(	8	,	82	):	-0.226146619	,
(	149	,	82	):	0.126806227	,
(	123	,	82	):	-0.490279571	,
(	63	,	82	):	-1.508900968	,
(	112	,	82	):	0.451880603	,
(	90	,	82	):	3.01012554	,
(	87	,	82	):	0.175755029	,
(	148	,	82	):	0.371076945	,
(	113	,	82	):	0.70288745	,
(	29	,	82	):	-0.062262018	,
(	92	,	82	):	-1.037962896	,
(	71	,	82	):	0.105765214	,
(	96	,	82	):	-3.088226563	,
(	126	,	82	):	7.146034299	,
(	31	,	82	):	0.664300874	,
(	55	,	82	):	0.730019424	,
(	17	,	82	):	0.490275712	,
(	99	,	82	):	0.689039255	,
(	147	,	82	):	1.054359003	,
(	116	,	82	):	0.03082264	,
(	75	,	82	):	2.278078336	,
(	46	,	82	):	0.280208828	,
(	103	,	82	):	-2.312234569	,
(	8	,	1	):	0.251759826	,
(	51	,	1	):	-5.870980746	,
