{(	145	,	80	):	77.77965025	,
(	27	,	80	):	369.4533387	,
(	50	,	80	):	12.96327504	,
(	28	,	80	):	375.9349762	,
(	48	,	80	):	116.6694754	,
(	104	,	80	):	239.8205883	,
(	5	,	80	):	12.96327504	,
(	8	,	80	):	58.33473769	,
(	149	,	80	):	51.85310017	,
(	123	,	80	):	311.118601	,
(	45	,	80	):	25.92655009	,
(	13	,	80	):	32.4081876	,
(	134	,	80	):	25.92655008	,
(	148	,	80	):	19.44491256	,
(	23	,	80	):	246.3022258	,
(	29	,	80	):	427.7880764	,
(	71	,	80	):	12.96327504	,
(	52	,	80	):	395.3798888	,
(	100	,	80	):	64.81637521	,
(	19	,	80	):	187.9674881	,
(	141	,	80	):	84.26128777	,
(	46	,	80	):	123.1511129	,
(	80	,	92	):	1241.163456	,
(	148	,	92	):	431.7090281	,
(	145	,	93	):	454.1326067	,
(	65	,	93	):	1998.18347	,
(	29	,	93	):	1362.39782	,
(	122	,	81	):	2113.367047	,
(	13	,	81	):	1018.944826	,
(	150	,	117	):	1955.070272	,
(	45	,	124	):	228.2844424	,
(	46	,	124	):	57.0711106	,
(	28	,	22	):	398.3479045	,
(	122	,	22	):	314.4851877	,
(	123	,	22	):	272.5538294	,
(	112	,	22	):	41.93135837	,
(	149	,	54	):	337.8541435	,
(	145	,	23	):	1234.780611	,
(	59	,	23	):	430.7374225	,
(	13	,	23	):	717.8957042	,
(	138	,	62	):	35.96055128	,
(	1	,	62	):	251.7238589	,
(	2	,	62	):	269.7041346	,
(	26	,	62	):	206.7731699	,
(	3	,	62	):	35.96055128	,
(	27	,	62	):	143.8422051	,
(	4	,	62	):	269.7041346	,
(	108	,	62	):	467.4871666	,
(	50	,	62	):	404.5562018	,
(	28	,	62	):	188.7928942	,
(	43	,	62	):	89.90137819	,
(	48	,	62	):	242.7337211	,
(	104	,	62	):	1708.126186	,
(	80	,	62	):	161.8224807	,
(	81	,	62	):	215.7633077	,
(	47	,	62	):	1096.796814	,
(	84	,	62	):	206.7731698	,
(	146	,	62	):	35.96055128	,
(	144	,	62	):	988.9151601	,
(	63	,	62	):	161.8224807	,
(	136	,	62	):	413.5463397	,
(	87	,	62	):	125.8619295	,
(	148	,	62	):	521.4279935	,
(	23	,	62	):	575.3688204	,
(	93	,	62	):	89.90137819	,
(	52	,	62	):	260.7139967	,
(	72	,	62	):	278.6942724	,
(	55	,	62	):	179.8027564	,
(	137	,	62	):	899.0137819	,
(	17	,	62	):	242.7337211	,
(	116	,	62	):	503.4477179	,
(	119	,	62	):	314.6548237	,
(	36	,	62	):	134.8520673	,
(	141	,	62	):	215.7633077	,
(	145	,	128	):	70.07419621	,
(	3	,	128	):	272.0527617	,
(	27	,	128	):	90.68425392	,
(	108	,	128	):	136.0263809	,
(	59	,	128	):	24.73206925	,
(	104	,	128	):	57.70816158	,
(	6	,	128	):	284.4187964	,
(	83	,	128	):	362.7370157	,
(	149	,	128	):	90.68425392	,
(	144	,	128	):	272.0527618	,
(	45	,	128	):	107.1723	,
(	40	,	128	):	74.19620775	,
(	136	,	128	):	259.6867271	,
(	66	,	128	):	169.0024732	,
(	118	,	128	):	131.9043693	,
(	90	,	128	):	123.6603462	,
(	148	,	128	):	82.44023083	,
(	23	,	128	):	255.5647156	,
(	29	,	128	):	408.0791427	,
(	52	,	128	):	41.22011542	,
(	72	,	128	):	41.22011542	,
(	150	,	128	):	20.61005771	,
(	32	,	128	):	53.58615003	,
(	137	,	128	):	61.83017311	,
(	35	,	128	):	41.22011542	,
(	74	,	128	):	622.4237428	,
(	147	,	128	):	338.0049464	,
(	19	,	128	):	214.3446002	,
(	54	,	128	):	28.85408079	,
(	3	,	24	):	175.6658835	,
(	139	,	24	):	43.91647087	,
(	149	,	24	):	109.7911772	,
(	10	,	24	):	131.7494126	,
(	138	,	82	):	120.185085	,
(	1	,	82	):	327.7775046	,
(	135	,	82	):	21.85183364	,
(	2	,	82	):	289.5367958	,
(	26	,	82	):	38.24070887	,
(	27	,	82	):	76.48141775	,
(	108	,	82	):	486.2032985	,
(	28	,	82	):	240.3701701	,
(	8	,	82	):	54.62958411	,
(	149	,	82	):	382.4070887	,
(	63	,	82	):	65.55550093	,
(	112	,	82	):	213.055378	,
(	90	,	82	):	742.9623438	,
(	87	,	82	):	27.31479205	,
(	148	,	82	):	557.2217579	,
(	113	,	82	):	65.55550093	,
(	29	,	82	):	81.94437616	,
(	71	,	82	):	43.70366728	,
(	126	,	82	):	633.7031756	,
(	31	,	82	):	158.4257939	,
(	55	,	82	):	196.6665028	,
(	17	,	82	):	43.70366728	,
(	99	,	82	):	174.8146692	,
(	147	,	82	):	142.0369187	,
(	116	,	82	):	142.0369187	,
(	75	,	82	):	98.33325139	,
(	46	,	82	):	431.5737144	,
(	8	,	1	):	231.1041915	,
(	148	,	1	):	231.1041915	,
(	1	,	75	):	369.0200304	,
(	135	,	75	):	59.04320487	,
(	4	,	75	):	147.6080122	,
(	28	,	75	):	1608.927333	,
(	149	,	75	):	487.1064401	,
(	45	,	75	):	177.1296146	,
(	63	,	75	):	118.0864097	,
(	110	,	75	):	221.4120182	,
(	29	,	75	):	560.9104462	,
(	93	,	75	):	88.56480729	,
(	71	,	75	):	885.648073	,
(	41	,	75	):	177.1296146	,
(	100	,	75	):	339.498428	,
(	19	,	75	):	413.3024341	,
(	103	,	75	):	280.4552231	,
(	54	,	75	):	14.76080122	,
(	39	,	75	):	44.28240365	,
(	145	,	94	):	601.5554505	,
(	57	,	94	):	429.6824647	,
(	145	,	83	):	84.21707274	,
(	1	,	83	):	71.26060001	,
(	26	,	83	):	58.30412728	,
(	3	,	83	):	155.4776728	,
(	28	,	83	):	77.73883638	,
(	122	,	83	):	207.3035637	,
