O, D, AMOEBA, FlowValue
63, 44, 0, -64.23391422
121, 45, 0, -110.8115096
68, 32, -4, -98.01807453
150, 30, 0, 79.05357065
46, 95, 0, -5.843450077
122, 20, 0, -6.457709537
140, 32, 0, 71.07642007
52, 130, 0, 3.184353361
150, 55, 0, -156.130802
64, 133, 0, -55.1602405
118, 72, 0, 26.87401462
87, 123, 0, 186.598376
52, 49, 0, 49.3574771
91, 22, 0, -176.9580904
96, 91, 0, -48.85334227
132, 137, 0, 17.10220276
2, 105, 0, 146.3897736
49, 107, 0, -39.63718761
80, 20, 0, -20.13753939
35, 40, 0, 74.21460962
149, 48, 0, 6.688205311
104, 26, 0, 18.49892336
140, 72, 0, -83.99940554
1, 121, 0, 17.54303892
93, 40, 0, 205.5051905
39, 44, 0, -54.84736436
45, 128, 0, -18.67819402
2, 66, 0, 77.65022773
122, 31, 0, 351.5864081
51, 25, 0, -65.44770319
145, 44, 0, 15.32998337
19, 64, 0, -2.480638616
150, 128, 0, 9.881696332
6, 133, 0, -208.620497
10, 72, 0, 204.6105579
139, 145, 0, -127.7596075
35, 64, 0, 15.22350967
54, 145, 0, 68.59689174
96, 82, 0, -565.3029605
116, 29, 0, -31.03163252
28, 33, 0, 24.09298516
13, 126, 0, 0
8, 114, 0, 96.95464375
43, 17, 0, -35.81661891
63, 82, 0, -276.2058312
28, 80, 0, 99.81379564
85, 33, 0, 184.1469902
53, 72, 0, 224.7301867
93, 33, 0, 64.58734558
150, 40, 0, 94.86428478
75, 33, -4, -440.1714352
84, 114, 0, -63.69939251
137, 37, 0, 39.12418728
46, 105, 0, 10.38835569
27, 45, 0, 160.721777
108, 21, 0, 66.53528588
19, 73, 0, 9.922554462
41, 84, 0, 524.5279249
24, 60, 0, -78.48369501
141, 49, 0, 33.45488609
23, 77, 0, 47.98554592
82, 84, 0, -168.7061364
49, 101, 0, 601.1640121
31, 29, 0, 12.57940751
53, 32, 0, -93.18080914
113, 128, 0, -257.3285013
4, 49, 0, 128.7580489
100, 77, 0, -18.69339407
63, 91, 0, 4.282260948
11, 33, -4, -183.5058146
140, 126, 0, -193.844782
144, 121, 0, 57.92202507
71, 11, 0, 43.56096357
1, 75, 0, 48.73066367
2, 123, 0, -38.18863659
115, 85, 0, -38.14561453
8, 131, 0, 18.51942633
118, 34, 0, 206.0341121
122, 33, 0, 22.24322174
13, 142, 0, 7.545029401
19, 78, 0, 7.441915847
150, 146, 0, 29.64508899
13, 31, 0, 42.16339959
74, 31, 0, -132.7521738
40, 131, 0, -64.85534941
139, 28, 0, -332.1749796
13, 112, 0, 0.443825259
70, 59, 0, 384.2250968
50, 145, 0, 76.62479861
126, 36, 0, 56.38313468
80, 121, 0, 85.58454242
63, 64, 0, 98.49200181
29, 80, 0, 48.84482001
93, 51, 0, -93.94522993
8, 138, 0, -7.625646137
46, 123, 0, -30.51579485
122, 40, 0, 17.22055876
13, 135, 0, 21.74743769
17, 76, 0, 11.21818243
145, 23, 0, 47.08494891
128, 73, 0, 9.878559574
148, 4, 0, 3.995647408
2, 44, 0, 48.37227301
149, 19, 0, 0.393423842
10, 101, 0, 859.3643432
138, 62, 0, 8.893869456
52, 21, 0, -163.9941981
146, 46, 0, 497.8902954
77, 59, 0, -231.7389692
132, 109, 0, 4.664237117
25, 45, 0, 364.246974
32, 73, 0, 16.07484448
12, 56, 5, 2395.791178
146, 65, 0, -126.5822785
4, 39, 0, 6.131335662
71, 145, 0, -12.10026766
48, 73, 0, 21.49646076
29, 41, 0, 55.35746267
143, 33, 0, 115.0306748
110, 44, 0, -1167.483696
2, 77, 0, 28.00500017
138, 73, 0, 0
47, 112, 0, 480.0672094
135, 31, 6, 394.4486542
108, 2, 0, -6.336693893
143, 86, 0, -9.585889571
136, 128, 0, 167.6173854
63, 144, 0, -32.11695711
101, 45, 0, -42.71605782
13, 17, 0, 10.20798095
108, 145, 0, 294.656266
109, 29, 0, -140.8897186
146, 41, 0, 25.3164557
45, 75, 0, 7.471277607
1, 45, 0, -35.08607784
129, 16, 0, 18.15771794
4, 46, 0, 77.25482935
48, 64, 0, 18.4255378
104, 125, 0, 12.94924635
103, 31, 0, -334.1501448
33, 39, 0, -80.90198357
146, 138, 0, 708.8607595
84, 131, 0, 50.28899409
104, 140, 0, 42.54752373
108, 121, 0, 17.42590821
19, 101, 0, -8.682235155
148, 10, 0, 4.661588643
82, 145, 0, 247.4356667
134, 45, 0, -72.73739271
45, 51, 0, 41.09202684
119, 44, 0, -51.71789612
138, 32, 0, 0
49, 48, 0, -105.699167
13, 10, 0, 13.75858303
108, 136, 0, 102.9712758
91, 64, 0, -58.98603014
45, 68, 0, 5.603458205
50, 17, 0, 108.8878717
4, 21, 0, 96.87510347
80, 110, 0, 80.55015758
143, 49, 0, 28.75766871
46, 29, 0, 59.083773
11, 77, 0, -153.632775
144, 101, 0, 55.69425488
143, 55, 0, 76.68711656
54, 45, 0, 19.20712969
93, 30, 0, -64.58734558
26, 73, 0, 10.35657694
9, 55, 0, 437.1721209
84, 138, 0, 40.23119527
148, 17, 0, -111.2121862
24, 31, 0, 1294.980968
45, 44, 0, 13.07473581
138, 43, 0, 62.25708619
123, 46, 0, -16.07394012
13, 3, 0, 11.98328199
96, 29, 0, 690.9258406
74, 51, 0, 132.7521738
8, 72, 0, -117.6528261
64, 101, 0, 128.7072278
148, 60, 0, 16.64853087
17, 82, 0, 89.74545944
44, 10, 0, -37.65580088
83, 33, 0, -48.12319538
84, 145, 0, 13.41039842
12, 35, 0, 80.93889114
91, 33, -4, -98.31005024
134, 31, 6, 322.5745242
122, 108, 0, 25.11331486
67, 72, 0, -108.9443294
45, 135, 0, 4.358245271
126, 80, 0, -169.149404
149, 7, 0, 10.22901989
135, 52, 0, -10.38022774
57, 83, 0, -166.9423745
80, 92, 0, 231.581703
43, 96, 0, -15.91849729
50, 146, 0, 90.73989309
63, 72, 0, -36.39921806
72, 123, 0, -205.0064739
145, 91, -4, -2.189997624
122, 142, 0, 4.305139691
22, 20, 0, 1369.809401
79, 45, 0, -677.7294011
27, 91, 0, 19.0686854
17, 33, -4, -89.74545944
128, 44, 0, -135.0069808
6, 77, 0, 111.7609805
120, 33, 0, 300.2452002
123, 60, 0, 36.16636528
55, 69, 0, -103.9350554
95, 50, 0, -15.71721585
132, 72, 0, 9.328474235
99, 55, 0, -107.4434987
135, 45, 0, 1608.9353
80, 43, 0, -196.3410091
124, 21, 0, -50.45154129
89, 109, 0, -596.4722924
90, 101, 0, -63.23025297
53, 31, 6, 920.8456432
110, 45, 0, 37.66076439
39, 28, 0, -45.70613696
149, 113, 0, 11.80271525
102, 126, 0, -67.88451486
26, 51, 0, 20.71315389
51, 41, -5, -261.7908128
90, 20, 0, -135.4933992
143, 2, 0, 335.506135
2, 40, 0, 34.36977293
4, 145, 0, -42.91934964
5, 45, 0, 120.1634223
61, 64, 0, -30.79671091
27, 80, 0, 155.2735812
119, 131, 0, -34.47859741
55, 45, 0, -22.27179759
116, 45, 0, -50.77903503
118, 61, 0, 53.74802924
141, 121, 0, 20.07293165
70, 33, 0, -384.2250968
1, 145, 0, 29.2383982
97, 133, 6, 578.2918149
8, 125, 0, -15.25129227
104, 49, 0, 88.79483214
124, 44, 0, -110.9933908
107, 44, 0, 314.556717
39, 21, 0, 63.98859175
95, 72, 0, 652.2644579
29, 31, 0, 100.9459613
43, 51, -4, 0
90, 31, 0, -31.61512648
9, 83, 0, -343.4923807
40, 43, 0, 264.0539226
113, 103, 0, -278.772543
62, 40, 0, -522.32959
87, 32, 0, 102.9508281
29, 15, 0, 16.28160667
63, 11, 0, 184.1372208
11, 17, 0, 72.54881041
50, 44, 0, 36.29595724
124, 43, 0, -30.27092478
87, 145, 0, 231.6393632
118, 125, 0, 107.4960585
110, 114, 0, 182.0270279
149, 131, 0, 11.01586757
71, 44, 0, -26.62058885
46, 64, 0, 64.92722308
36, 126, -4, -64.8011782
29, 91, 0, 33.37729367
148, 77, 0, 55.93906371
4, 135, 0, -13.48893846
5, 31, 0, 64.70338121
27, 46, 0, 40.86146872
29, 137, 0, -21.980169
123, 82, 0, -89.7461657
87, 72, 0, -77.21312108
128, 49, 0, 62.56421064
48, 112, 0, 55.27661339
116, 51, 0, 205.9371976
50, 84, 0, 36.29595724
144, 145, 0, 44.5554039
35, 15, 0, 5.708816125
3, 86, 0, 39.09243014
95, 41, 0, -94.30329511
29, 96, 0, 61.87010534
144, 32, 0, -5.94072052
48, 21, 6, 307.0922966
48, 17, 0, 55.27661339
29, 17, 0, -44.77441834
125, 29, 0, -63.42662333
143, 25, 0, -100.6518405
2, 53, 0, 14.00250008
133, 83, 0, 283.5959972
27, 39, 0, 51.75786038
138, 110, 0, 71.15095565
109, 84, 0, -105.6672889
55, 56, 0, -3.711966266
113, 17, 0, -32.16606266
45, 2, 0, 19.30080049
119, 31, 0, -353.4056235
67, 45, 0, -490.2494825
144, 136, 0, 11.13885098
88, 113, 0, 1445.442244
149, 36, 0, 1.180271525
23, 128, 0, 64.67617059
99, 83, 0, 70.071847
28, 77, 0, 73.99988298
29, 121, 0, -163.630147
68, 52, 0, 627.315677
89, 73, 1, 7981.367342
36, 29, 0, -435.9351988
46, 82, 0, 51.29250623
30, 51, 0, 159.7876054
143, 102, 0, 143.7883436
19, 44, 0, 48.372453
6, 145, 0, 141.5639087
27, 60, 0, 73.5506437
101, 29, 0, 68.34569251
1, 44, 6, 161.7858034
23, 40, 0, -9.388476375
45, 123, 0, 11.82952288
66, 128, 0, 409.9631033
89, 33, 0, 227.22754
75, 82, 0, 417.0045175
149, 45, 0, 36.19499345
43, 45, 0, 0
33, 119, 0, -80.90198357
137, 49, 0, 28.45395439
122, 10, 0, 20.09065189
98, 51, 0, -757.7277083
108, 41, 0, -19.01008168
145, 49, 0, -76.64991683
24, 40, 0, -313.93478
98, 115, 0, -66.8583272
104, 126, 0, 14.79913869
47, 62, 4, 2440.341648
123, 121, 0, 41.52434532
52, 43, 0, 82.79318739
23, 33, 0, -27.12226508
28, 44, 0, -29.25576769
84, 49, 0, -40.23119527
31, 33, 0, 75.47644506
146, 55, 0, -92.82700422
92, 49, 0, 482.3080633
40, 55, 0, -41.69272462
149, 54, 0, 2.753966893
45, 133, 0, 4.358245271
29, 75, 0, 30.93505267
32, 134, 0, 16.07484448
90, 75, 0, -72.26314625
71, 31, 0, 16.94037472
150, 31, 6, 310.2852648
7, 73, 0, 97.73140965
11, 138, 0, 98.15427291
140, 33, 0, -6.461492734
52, 131, 0, 60.50271387
108, 32, 0, 50.69355115
150, 142, 0, 17.7870534
6, 131, 0, 163.9161048
118, 73, 0, 80.62204386
123, 126, 0, -37.50586029
141, 62, 0, 6.690977217
52, 50, 0, -19.10612017
23, 62, 0, 66.76249867
136, 77, 0, -18.62415393
45, 109, 0, 82.80666015
66, 146, 0, 49.9955004
32, 46, 0, 19.64703214
89, 51, 0, -85.21032749
35, 43, 0, -13.32057096
149, 63, 0, 0.786847684
117, 48, 0, -616.7074868
136, 6, 0, 47.89068154
63, 84, 0, -27.83469616
139, 121, 0, 357.7269011
124, 70, 0, 423.7929469
89, 92, 0, -198.8240975
90, 82, 0, 551.0064901
71, 20, 0, -43.56096357
2, 102, 0, 17.82136374
11, 131, 0, -443.8280166
103, 82, 0, -423.2568501
125, 33, -4, -396.4163958
108, 31, 6, 156.8331739
84, 126, 0, -10.05779882
5, 126, -4, -517.6270497
34, 83, 0, -21.84073734
96, 83, 0, -90.72763564
149, 75, 0, 9.835596045
43, 131, 0, 344.237504
6, 21, 0, -253.3248892
46, 140, 0, 11.03762792
13, 125, 0, 12.87093251
75, 121, 0, -903.509788
4, 75, 0, 12.26267132
11, 51, 0, 98.15427291
135, 117, 0, -72.6615942
29, 93, 0, 12.211205
85, 32, 0, -40.92155338
140, 64, 0, -90.46089828
36, 49, 0, 88.365243
148, 128, 0, 13.31882469
137, 36, 0, -39.12418728
122, 39, 0, 4.305139691
103, 75, 0, 423.2568501
52, 145, 0, 20.69829685
19, 72, 0, 58.29500747
148, 119, 0, -7.991294816
119, 75, -4, -137.9143896
35, 72, 0, 30.44701933
74, 21, 0, 575.2594199
116, 101, 0, 64.88432254
6, 12, 0, 417.2409939
136, 123, 0, -18.62415393
45, 95, 0, -6.226064673
142, 49, 0, -1004.621258
40, 44, 0, 46.32524958
7, 39, 0, 280.9778028
34, 131, 0, -152.8851614
58, 13, 0, -45.51661356
150, 32, 0, 41.50312459
44, 40, 0, 188.2790044
137, 45, 0, 56.90790878
125, 51, 0, -15.85665583
46, 142, 0, 5.843450077
148, 126, 0, -4.661588643
27, 17, 0, 35.41327289
116, 121, 0, 39.49480502
3, 24, 0, 125.0957765
60, 95, 0, -38.82816595
27, 44, 0, 40.86146872
136, 98, 0, 58.53305521
32, 51, 0, 128.5987558
57, 45, 0, 212.472113
149, 31, 0, 135.7312254
150, 72, 0, -67.19553505
8, 60, 0, -20.69818237
145, 133, 0, 7.664991683
93, 50, 0, -29.35788435
138, 72, 0, 117.8437703
78, 83, 0, 219.8325609
27, 121, 0, 38.13737081
122, 41, 0, 13.63294235
103, 121, 0, 579.1935843
143, 72, 0, -38.34355828
20, 72, 0, -12.93460265
4, 73, 0, 38.01428111
13, 23, 0, 7.98885466
55, 107, 0, 37.11966266
9, 130, 0, 374.7189608
138, 142, 0, 211.2293996
32, 74, 0, -75.01594089
53, 49, 0, 43.84979254
78, 43, 0, -842.6914833
135, 96, 0, 321.78706
29, 40, 0, -7.326723001
69, 145, 0, -501.7441583
143, 32, 0, -67.10122699
92, 131, 0, -219.2309379
150, 50, 0, 73.12455285
79, 72, 0, -246.447055
27, 126, -4, -168.8940707
5, 80, 0, 18.48668035
45, 57, 0, 4.980851738
52, 29, 0, 4.776530042
108, 146, 0, 42.77268378
77, 51, 0, -92.69558769
116, 114, 0, 33.85269002
49, 143, 0, -402.978074
13, 97, 0, 3.106776812
89, 16, 0, -568.0688499
74, 145, 0, -44.25072461
22, 145, 0, -3731.099892
99, 107, 0, -46.71456467
29, 33, 0, 78.96579234
140, 100, 0, 90.46089828
54, 43, 0, 21.95100536
44, 21, 0, -200.830938
137, 64, 0, -60.46465308
106, 145, 0, -187.789019
148, 11, 0, 5.993471112
45, 50, 0, 28.01729103
10, 20, 0, -204.6105579
138, 33, 0, -55.5866841
49, 55, 0, -46.24338554
106, 32, 0, -117.3681369
39, 137, 0, 107.4094219
108, 137, 0, 77.62450019
146, 33, 0, 371.3080169
55, 121, 0, 126.206853
23, 80, 0, 39.64023359
45, 30, 0, 2.490425869
50, 31, 6, 381.107551
57, 64, 0, -303.5315901
149, 101, 0, 26.75282124
63, 126, 0, -12.84678284
104, 101, 0, -11.09935402
16, 17, 0, -259.5178159
90, 56, 0, 112.911166
115, 48, 0, -69.93362663
98, 72, 0, -222.8610907
103, 100, 0, 66.83002896
81, 17, 0, 263.7362637
45, 43, 0, -13.07473581
138, 40, 0, -13.34080418
123, 33, 0, 88.40667069
87, 31, 0, 225.2049365
108, 128, 0, 52.27772462
116, 64, 0, 186.1897951
136, 30, 0, 45.23008812
28, 20, 0, 27.53484018
1, 62, 0, 54.57834331
135, 79, 0, -207.6045548
29, 51, 0, -12.211205
79, 39, 0, -41.07450916
138, 64, 0, 15.56427155
122, 77, 0, 12.91541907
123, 73, 0, 34.82687027
52, 123, 0, 20.69829685
45, 36, 0, 0.622606467
123, 38, 0, 38.8453553
116, 79, 0, -70.52643754
99, 49, 0, -79.41475993
63, 31, 0, 207.689656
141, 77, 0, 36.80037469
124, 31, 0, 554.9669542
4, 4, 0, 76.02856221
46, 44, 0, 2.597088923
19, 10, 0, -13.64351239
22, 21, 0, -26.09160763
79, 44, 0, -328.5960733
66, 51, 0, 59.99460049
34, 40, 0, 546.0184336
128, 45, 0, -23.04997234
19, 123, 0, -85.58203224
148, 32, 0, 2.663764939
147, 73, 0, -51.96193417
13, 52, 0, -13.75858303
146, 10, 0, -101.2658228
38, 4, 0, -188.1927847
96, 27, 0, -6.979048895
104, 133, 0, 14.79913869
96, 138, 0, 20.93714669
149, 112, 0, -13.76983446
53, 33, 0, -27.40612033
100, 31, 6, 233.6674258
137, 19, 0, 46.23767588
46, 55, 0, -121.4139072
27, 82, 0, 38.13737081
145, 83, 0, 14.23498456
36, 73, 0, 300.4418262
4, 146, 0, 18.39400699
51, 89, 0, -40.9048145
52, 73, 0, -36.62006366
19, 128, 0, 44.65149508
111, 51, 0, -150.7007585
59, 41, 0, -53.98693516
82, 138, 0, 213.6944394
102, 73, 0, 67.88451486
123, 52, 0, 9.376465073
13, 45, 0, 0.887650518
38, 63, 0, 112.9156708
39, 135, 0, -27.42368218
4, 123, 0, 13.48893846
8, 126, 0, 19.60880435
136, 51, 0, 268.7199353
28, 97, 0, 5.162782533
104, 50, 0, -9.249461681
25, 15, 0, -47.35210662
144, 51, 0, 32.67396286
39, 20, 0, 43.42083011
149, 121, 0, -11.01586757
150, 121, 0, -112.6513382
51, 49, 0, 327.238516
145, 84, 0, 24.08997386
1, 17, 0, 11.69535928
2, 32, -4, 8.910681871
137, 101, 0, 81.80511887
52, 80, 0, 97.12277752
108, 85, 0, -17.42590821
39, 4, 0, 4.570613696
20, 121, 0, 155.2152318
31, 123, 0, 46.1244942
134, 1, 0, -88.54986939
110, 128, 0, -119.2590872
149, 17, 0, 16.9172252
2, 122, 0, 11.45659098
8, 101, 0, -107.8484239
63, 10, 0, 17.12904379
50, 45, 0, 58.47681999
68, 45, 0, 901.7662857
72, 2, 0, -37.76435045
1, 26, 0, 25.33994511
115, 100, 0, -12.71520484
47, 68, -7, -1740.243634
46, 65, 0, 11.03762792
104, 72, 0, 482.8218998
128, 131, 0, 141.5926872
55, 141, 0, -33.40769639
19, 75, 0, 34.72894062
98, 103, 0, -245.1471998
27, 33, 0, 19.0686854
52, 95, 0, 11.14523676
19, 142, 0, 16.124151
25, 123, 0, 309.6099279
19, 40, 0, -29.76766339
32, 3, 0, 48.22453343
13, 95, 0, 3.99442733
144, 146, 0, 5.198130455
55, 83, 0, -22.27179759
149, 26, 0, 1.573695367
43, 62, 0, 19.89812162
136, 33, 0, -15.96356051
63, 51, 0, 21.41130474
48, 131, 0, 162.7589172
144, 33, 0, 1.48518013
146, 134, 0, -953.5864979
2, 131, 0, -53.46409123
39, 10, 0, 25.13837533
27, 137, 0, 29.96507706
46, 72, 0, -3.895633385
104, 79, -4, -3.699784673
108, 52, 0, -28.51512252
55, 138, 0, 48.25556145
2, 50, 0, 54.73704578
104, 51, -4, -62.89633943
118, 101, 0, 71.66403899
101, 19, 0, -51.25926938
87, 64, 0, 173.7295224
56, 33, 0, -52.78771946
3, 49, 0, 164.1882066
66, 21, 0, 169.9847014
146, 110, 0, 177.2151899
149, 35, 0, 8.65532452
132, 45, 0, 32.64965982
23, 131, 0, -12.5179685
99, 82, 0, 126.1293246
136, 40, 0, -23.94534077
45, 146, 0, -5.603458205
28, 78, 0, 25.81391267
122, 145, 0, 4.305139691
1, 20, 0, -25.33994511
106, 46, 0, -93.89450952
100, 51, 0, 6.231131355
46, 83, 0, 38.30706161
128, 145, 0, 431.3637681
55, 131, 0, 77.95129158
148, 92, 0, 10.65505975
31, 138, 0, -41.93135837
133, 91, 0, 344.3665681
66, 110, 0, -79.99280065
52, 45, 0, 25.47482689
108, 66, 0, -17.42590821
23, 43, 0, 10.43164042
6, 33, -4, -149.0146407
45, 122, -4, -7.471277607
13, 81, 0, 11.98328199
144, 128, 0, 17.82216156
146, 105, 0, -345.9915612
38, 91, 0, 56.45783541
96, 62, 0, -27.91619558
4, 95, 0, 28.20414405
63, 33, -4, -205.5485255
32, 128, 0, -87.5185977
124, 49, 0, 70.63215781
144, 31, 0, 22.27770195
53, 123, 0, 328.873444
54, 123, 0, 5.487751339
57, 120, 0, -182.118954
39, 56, 0, 29.70898903
133, 51, 0, 384.880282
26, 31, 6, 193.3227696
46, 90, 0, 18.82889469
122, 11, 0, -13.63294235
112, 45, 0, 110.289595
138, 17, 0, 53.36321673
122, 122, 0, 30.13597784
23, 32, 0, 16.69062467
28, 45, 0, 134.2323459
31, 32, 0, -41.93135837
89, 41, 0, 142.0172125
74, 72, 0, -77.43876806
40, 56, 0, -50.95777454
131, 45, 0, 327.8688525
60, 43, 0, -601.8365722
23, 145, 0, 16.69062467
8, 1, 0, 20.69818237
45, 132, 0, 13.69734228
121, 51, 0, -332.4345289
104, 21, 6, 234.9363267
124, 72, 0, -30.27092478
72, 62, 0, 113.2930514
93, 45, 0, 117.4315374
39, 49, 0, 4.570613696
115, 64, 0, -69.93362663
7, 72, 0, 219.8956717
123, 128, 0, -42.86384033
126, 143, 0, 552.5547198
55, 145, 0, 278.3974699
2, 31, 0, -58.55590944
17, 62, 0, 302.8909256
24, 48, -1, -6082.486363
6, 128, 0, 514.1005104
45, 144, -4, -23.65904576
52, 51, 0, -49.3574771
50, 121, 0, 330.6964993
132, 26, -4, -31.09491412
28, 91, 0, -170.3718236
53, 77, 0, 169.9179461
39, 46, 0, -29.70898903
48, 62, 0, 82.91492008
122, 29, 0, 3.587616409
83, 128, 0, 1411.613731
128, 17, 0, 135.0069808
35, 66, 0, 13.32057096
128, 21, 0, -378.678117
55, 31, 0, 37.11966266
3, 45, 0, 39.09243014
116, 31, 0, -36.67374752
45, 101, 0, -4.980851738
84, 64, 0, 107.2831874
50, 112, 0, 125.0194083
71, 127, 0, -43.56096357
22, 138, 0, 52.18321527
28, 82, 0, -49.90689782
2, 126, 0, 124.7495462
148, 129, 0, 2.663764939
150, 46, 0, 75.10089212
118, 41, -5, -627.0603411
83, 121, 0, 128.328521
128, 125, 0, -59.27135745
112, 82, 0, 82.71719627
2, 17, 0, 16.54840919
148, 112, 0, 12.65288346
81, 51, 0, -50.23547881
27, 27, 0, 51.75786038
138, 10, 0, 31.1285431
35, 75, 0, -3.805877416
126, 131, 0, 214.2559118
115, 62, 0, -6.357602421
102, 17, 0, 81.46141784
3, 83, 0, 187.6436647
112, 40, 0, 6.362861251
40, 45, 0, 88.0179742
39, 79, 0, -9.141227393
4, 51, 0, 62.53962376
9, 136, 0, 327.8790907
63, 69, 0, -32.11695711
29, 85, 0, 37.44769534
140, 120, 0, 245.5367239
34, 128, 0, -611.5406456
144, 123, 0, 15.59439137
145, 131, 0, 85.40990733
1, 73, 0, -31.18762475
2, 121, 0, 196.0350012
150, 33, 0, -1.976339266
122, 47, 0, -0.717523282
33, 131, 0, 80.90198357
125, 50, 0, -79.28327916
17, 73, 0, 112.1818243
143, 66, 0, -220.4754601
19, 80, 0, 35.96925993
149, 59, 0, 22.42515898
122, 140, 0, 45.20396676
101, 57, 0, 179.4074428
13, 29, 0, 6.657378883
141, 40, 0, -40.1458633
126, 51, 0, 45.10650774
20, 49, 0, -181.0844371
116, 109, 0, 56.42115003
6, 4, 0, -253.3248892
28, 49, 0, 94.65101311
53, 55, 0, 317.9109959
149, 73, 0, 0.786847684
80, 123, 0, -140.9627758
68, 31, 0, 725.3337515
16, 45, 0, 259.5178159
90, 44, 0, -108.3947194
1, 66, 0, -21.44149202
147, 31, 0, 103.9238683
46, 121, 0, 19.47816692
104, 128, 0, 12.94924635
13, 133, 0, 3.550602071
143, 75, 0, -4.792944785
112, 64, 0, 231.1839588
81, 45, 0, 690.7378336
45, 63, 0, 4.980851738
123, 29, 0, -13.3949501
141, 33, 0, -20.07293165
45, 80, 0, -16.81037462
28, 8, 0, 68.83710044
138, 143, 0, 24.458141
32, 75, 0, -35.72187661
13, 103, 0, -16.86535984
149, 82, 0, 23.21200667
150, 64, 0, -138.3437486
99, 101, 0, 14.0143694
63, 75, 0, 17.12904379
46, 17, 0, 26.62016146
36, 83, 6, 648.011782
150, 51, 0, 15.81071413
61, 33, -4, -446.5523082
138, 84, 0, -13.34080418
122, 49, 0, 144.2221796
23, 64, 0, 10.43164042
35, 145, 0, -30.44701933
108, 62, 0, 82.37702061
45, 56, 0, -47.31809151
31, 101, 0, 230.622471
25, 52, 0, 80.13433428
99, 29, 0, 163.5009763
136, 17, 0, -125.0478907
45, 73, 0, 0.622606467
50, 20, 0, 10.08221034
1, 35, 0, 11.69535928
39, 122, 0, 45.70613696
149, 91, 0, 29.90021198
29, 32, 0, 11.39712467
72, 72, 0, 253.5606388
143, 40, 0, 584.7392638
147, 45, 0, 311.771605
134, 110, 0, -110.6873367
83, 21, 0, -352.9034328
88, 72, 0, -215.2786321
46, 63, 0, 0.649272231
145, 7, 0, 18.6149798
19, 103, 0, -7.441915847
148, 20, 0, 50.61153384
98, 33, -4, -289.7194179
45, 49, 0, 41.09202684
10, 21, -5, -1145.819124
65, 93, 0, 517.5618133
72, 145, 0, -53.94907208
35, 103, 0, 5.708816125
146, 30, 0, -50.63291139
55, 120, 0, -33.40769639
60, 101, 0, -77.6563319
149, 100, 0, 3.934238418
48, 121, -4, -76.77307415
11, 79, 0, -17.07030833
72, 79, 0, -16.18472162
39, 31, 0, 45.70613696
61, 51, 0, -184.7802655
137, 72, 0, 256.0855895
80, 84, 0, 231.581703
122, 132, 0, -0.717523282
123, 32, 0, 37.50586029
136, 31, 6, 436.3373207
63, 17, -5, -87.78634944
28, 21, 0, 8.604637555
102, 52, 0, -346.2110258
140, 132, 0, 96.92239101
90, 145, -3, -1038.782727
74, 128, 0, 1670.464854
95, 95, 0, 267.1926695
26, 47, 0, 6.904384629
135, 78, 0, -415.2091097
46, 42, 0, 2.597088923
104, 109, 0, -27.74838504
33, 55, 0, 139.7397898
112, 29, 0, 6.362861251
58, 41, 0, -60.68881809
123, 72, 0, 310.7628424
148, 26, 0, 6.659412347
80, 133, 0, 20.13753939
6, 72, 7, 1706.217636
123, 57, 0, 14.73444511
146, 16, 0, 50.63291139
55, 78, 0, 55.67949398
39, 144, 0, 13.71184109
149, 5, 0, 1.180271525
116, 72, 0, 25.38951751
48, 101, 0, 230.3192224
82, 40, 0, 269.9298182
102, 47, 0, 33.94225743
150, 108, 0, 35.57410679
100, 17, 0, -52.96461652
28, 131, 0, -75.72081049
124, 143, 0, 50.45154129
23, 133, 0, 47.98554592
66, 48, 0, 299.9730024
15, 121, 0, -203.3863833
148, 33, 0, 26.63764939
11, 8, 0, -68.28123333
13, 51, 0, 10.65180621
141, 126, 0, -23.41842026
146, 11, 0, -16.87763713
3, 101, 0, 101.6403184
50, 56, 0, 62.50970413
53, 29, 0, 361.7607884
129, 114, 0, 254.2080511
150, 103, 0, 29.64508899
26, 49, 6, 182.9661927
2, 38, 0, 5.091818212
22, 45, 0, 391.3741145
9, 40, 0, -78.06645016
91, 49, 0, -216.2821105
19, 131, 0, 3.720957923
148, 40, 0, -7.325353581
45, 21, 0, 28.63989749
13, 44, 0, -1.775301036
107, 145, 0, 1185.636856
132, 49, 0, 52.861354
122, 133, 0, -17.93808205
32, 101, 0, 21.43312597
144, 52, 0, -6.683310585
71, 60, 0, 70.18155242
72, 40, 0, -156.452309
150, 126, 0, 17.7870534
28, 145, 0, 44.74411529
2, 33, 0, 40.7345457
5, 20, 0, -46.21670087
27, 43, 0, 78.99883953
138, 122, 0, 6.670402092
122, 103, 0, -25.83083815
123, 95, 0, 25.4504052
141, 31, 6, 531.9326888
112, 145, 0, 4.241907501
59, 33, -4, -175.4575393
23, 31, 0, 54.24453017
84, 31, 0, 6.705199211
54, 25, 0, -68.59689174
96, 42, 0, -20.93714669
149, 16, 0, 10.62244373
8, 102, 0, 18.51942633
134, 145, 0, 50.59992537
29, 101, 0, 10.58304433
2, 137, 0, 12.72954553
117, 73, 0, 35.24042782
43, 73, 0, 17.90830946
7, 103, 0, -24.43285241
104, 73, 0, 11.09935402
17, 121, 0, 44.87272972
19, 32, 0, 7.441915847
93, 121, 0, -76.33049932
149, 51, 0, 11.80271525
97, 126, 0, 874.85172
98, 100, 0, 89.14443627
